frame,input.bActivateBoost,input.bHoldingBoost,input.Throttle,input.Steer,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z,ball.Location.X,ball.Location.Y,ball.Location.Z,ball.LinearVelocity.X,ball.LinearVelocity.Y,ball.LinearVelocity.Z,ball.Quaternion.X,ball.Quaternion.Y,ball.Quaternion.Z,ball.Quaternion.W,ball.AngularVelocity.X,ball.AngularVelocity.Y,ball.AngularVelocity.Z
85,False,False,0.000000,0.000000,-2000.000000,-4499.659668,18.340000,0.000000,0.000000,8.290000,-0.006045,0.006050,0.707064,0.707098,0.000400,0.000000,0.000000,-2000.000000,-4454.919922,159.319992,0.000000,73.889999,-39.899998,0.007933,0.000003,0.000003,0.999968,0.045300,0.000000,0.000000
86,False,False,0.000000,0.000000,-2000.000000,-4499.659668,18.340000,0.000000,0.000000,8.290000,-0.006045,0.006050,0.707064,0.707098,0.000400,0.000000,0.000000,-2000.000000,-4454.299805,158.940002,0.000000,73.869995,-45.299999,0.008122,0.000003,0.000003,0.999967,0.045300,0.000000,0.000000
87,False,False,0.000000,0.000000,-2000.000000,-4499.659668,18.340000,0.000000,0.000000,8.290000,-0.006045,0.006050,0.707064,0.707098,0.000400,0.000000,0.000000,-2000.000000,-4453.679688,158.519989,0.000000,73.849998,-50.700001,0.008311,0.000003,0.000003,0.999965,0.045300,0.000000,0.000000
88,False,False,0.000000,0.000000,-2000.000000,-4499.659668,18.340000,0.000000,0.000000,8.290000,-0.006045,0.006050,0.707064,0.707098,0.000400,0.000000,0.000000,-2000.000000,-4453.060059,158.050003,0.000000,73.830002,-56.099998,0.008500,0.000003,0.000003,0.999964,0.045300,0.000000,0.000000
89,False,False,0.000000,0.000000,-2000.000000,-4499.659668,18.340000,0.000000,0.000000,8.290000,-0.006045,0.006050,0.707064,0.707098,0.000400,0.000000,0.000000,-2000.000000,-4452.439941,157.539993,0.000000,73.809998,-61.500000,0.008688,0.000003,0.000003,0.999962,0.045300,0.000000,0.000000
90,False,False,0.000000,0.000000,-2000.000000,-4499.659668,18.340000,0.000000,0.000000,8.290000,-0.006045,0.006050,0.707064,0.707098,0.000400,0.000000,0.000000,-2000.000000,-4451.830078,156.979996,0.000000,73.790001,-66.900002,0.008877,0.000003,0.000003,0.999961,0.045300,0.000000,0.000000
91,False,False,0.000000,0.000000,-2000.000000,-4499.659668,18.340000,0.000000,0.000000,8.290000,-0.006045,0.006050,0.707064,0.707098,0.000400,0.000000,0.000000,-2000.000000,-4451.209961,156.379990,0.000000,73.769997,-72.290001,0.009066,0.000003,0.000003,0.999959,0.045300,0.000000,0.000000
92,False,False,0.000000,0.000000,-2000.000000,-4499.659668,18.340000,0.000000,0.000000,8.290000,-0.006045,0.006050,0.707064,0.707098,0.000400,0.000000,0.000000,-2000.000000,-4450.600098,155.729996,0.000000,73.750000,-77.680000,0.009255,0.000003,0.000003,0.999957,0.045300,0.000000,0.000000
93,False,False,0.000000,0.000000,-2000.000000,-4499.659668,18.340000,0.000000,0.000000,8.290000,-0.006045,0.006050,0.707064,0.707098,0.000400,0.000000,0.000000,-2000.000000,-4449.989746,155.039993,0.000000,73.729996,-83.070000,0.009444,0.000003,0.000003,0.999955,0.045300,0.000000,0.000000
94,False,False,0.000000,0.000000,-2000.000000,-4499.659668,18.340000,0.000000,0.000000,8.290000,-0.006045,0.006050,0.707064,0.707098,0.000400,0.000000,0.000000,-2000.000000,-4449.379883,154.300003,0.000000,73.709999,-88.459999,0.009632,0.000003,0.000003,0.999954,0.045300,0.000000,0.000000
95,False,False,0.000000,0.000000,-2000.000000,-4499.659668,18.340000,0.000000,0.000000,8.290000,-0.006045,0.006050,0.707064,0.707098,0.000400,0.000000,0.000000,-2000.000000,-4448.770020,153.519989,0.000000,73.689995,-93.849998,0.009821,0.000003,0.000003,0.999952,0.045300,0.000000,0.000000
96,False,False,0.000000,0.000000,-2000.000000,-4499.659668,18.340000,0.000000,0.000000,8.290000,-0.006045,0.006050,0.707064,0.707098,0.000400,0.000000,0.000000,-2000.000000,-4448.159668,152.690002,0.000000,73.669998,-99.239998,0.010010,0.000003,0.000003,0.999950,0.045300,0.000000,0.000000
97,False,False,0.000000,0.000000,-2000.000000,-4499.659668,18.340000,0.000000,0.000000,8.290000,-0.006045,0.006050,0.707064,0.707098,0.000400,0.000000,0.000000,-2000.000000,-4447.549805,151.819992,0.000000,73.650002,-104.629997,0.010199,0.000003,0.000003,0.999948,0.045300,0.000000,0.000000
98,False,False,0.000000,0.000000,-2000.000000,-4499.659668,18.340000,0.000000,0.000000,8.290000,-0.006045,0.006050,0.707064,0.707098,0.000400,0.000000,0.000000,-2000.000000,-4446.939941,150.899994,0.000000,73.629997,-110.019997,0.010388,0.000003,0.000003,0.999946,0.045300,0.000000,0.000000
99,False,False,0.000000,0.000000,-2000.000000,-4499.659668,18.340000,0.000000,0.000000,8.290000,-0.006045,0.006050,0.707064,0.707098,0.000400,0.000000,0.000000,-2000.000000,-4446.330078,149.940002,0.000000,73.610001,-115.399994,0.010577,0.000003,0.000003,0.999944,0.045300,0.000000,0.000000
100,False,False,0.000000,0.000000,-2000.000000,-4499.659668,18.340000,0.000000,0.000000,8.290000,-0.006045,0.006050,0.707064,0.707098,0.000400,0.000000,0.000000,-2000.000000,-4445.719727,148.929993,0.000000,73.589996,-120.779999,0.010765,0.000003,0.000003,0.999942,0.045300,0.000000,0.000000
101,False,False,0.000000,0.000000,-2000.000000,-4499.659668,18.340000,0.000000,0.000000,8.290000,-0.006045,0.006050,0.707064,0.707098,0.000400,0.000000,0.000000,-2000.000000,-4445.109863,147.879990,0.000000,73.570000,-126.159996,0.010954,0.000003,0.000003,0.999940,0.045300,0.000000,0.000000
102,False,False,0.000000,0.000000,-2000.000000,-4499.659668,18.340000,0.000000,0.000000,8.290000,-0.006045,0.006050,0.707064,0.707098,0.000400,0.000000,0.000000,-2000.000000,-4444.500000,146.779999,0.000000,73.549995,-131.539993,0.011143,0.000003,0.000003,0.999938,0.045300,0.000000,0.000000
103,False,False,0.000000,0.000000,-2000.000000,-4499.659668,18.340000,0.000000,0.000000,8.290000,-0.006045,0.006050,0.707064,0.707098,0.000400,0.000000,0.000000,-2000.000000,-4443.890137,145.639999,0.000000,73.529999,-136.919998,0.011332,0.000003,0.000003,0.999936,0.045300,0.000000,0.000000
104,False,False,0.000000,0.000000,-2000.000000,-4499.659668,18.340000,0.000000,0.000000,8.290000,-0.006045,0.006050,0.707064,0.707098,0.000400,0.000000,0.000000,-2000.000000,-4443.279785,144.449997,0.000000,73.510002,-142.300003,0.011521,0.000003,0.000003,0.999934,0.045300,0.000000,0.000000
105,False,False,0.000000,0.000000,-2000.000000,-4499.659668,18.340000,0.000000,0.000000,8.290000,-0.006045,0.006050,0.707064,0.707098,0.000400,0.000000,0.000000,-2000.000000,-4442.669922,143.220001,0.000000,73.489998,-147.679993,0.011709,0.000003,0.000003,0.999931,0.045300,0.000000,0.000000
106,False,False,0.000000,0.000000,-2000.000000,-4499.659668,18.340000,0.000000,0.000000,8.290000,-0.006045,0.006050,0.707064,0.707098,0.000400,0.000000,0.000000,-2000.000000,-4442.060059,141.940002,0.000000,73.470001,-153.050003,0.011898,0.000003,0.000003,0.999929,0.045300,0.000000,0.000000
107,False,False,0.000000,0.000000,-2000.000000,-4499.659668,18.340000,0.000000,0.000000,8.290000,-0.006045,0.006050,0.707064,0.707098,0.000400,0.000000,0.000000,-2000.000000,-4441.449707,140.619995,0.000000,73.449997,-158.419998,0.012087,0.000003,0.000003,0.999927,0.045300,0.000000,0.000000
108,False,False,0.000000,0.000000,-2000.000000,-4499.659668,18.340000,0.000000,0.000000,8.290000,-0.006045,0.006050,0.707064,0.707098,0.000400,0.000000,0.000000,-2000.000000,-4440.839844,139.259995,0.000000,73.430000,-163.789993,0.012276,0.000003,0.000003,0.999925,0.045300,0.000000,0.000000
109,False,False,0.000000,0.000000,-2000.000000,-4499.659668,18.340000,0.000000,0.000000,8.290000,-0.006045,0.006050,0.707064,0.707098,0.000400,0.000000,0.000000,-2000.000000,-4440.229980,137.849991,0.000000,73.409996,-169.160004,0.012465,0.000003,0.000003,0.999922,0.045300,0.000000,0.000000
110,False,False,0.000000,0.000000,-2000.000000,-4499.640137,18.180000,0.000000,16.100000,-6.590000,-0.008192,0.008197,0.707042,0.707076,-0.509700,0.000000,0.000000,-2000.000000,-4439.739746,137.339996,-0.010000,143.559998,30.320000,0.010787,0.000003,0.000003,0.999942,-0.403000,0.000000,0.000000
111,False,False,0.000000,0.000000,-2000.000000,-4499.509766,18.059999,0.000000,7.380000,3.330000,-0.009692,0.009697,0.707020,0.707060,-0.141400,0.000000,0.000000,-2000.000000,-4438.540039,137.550003,0.000000,143.520004,24.889999,0.009109,0.000003,0.000003,0.999958,-0.403000,0.000000,0.000000
112,False,False,0.000000,0.000000,-2000.000000,-4499.449707,18.020000,0.000000,1.270000,7.910000,-0.010107,0.010113,0.707015,0.707054,0.019000,0.000000,0.000000,-2000.000000,-4437.339844,137.709991,-0.010000,205.000000,84.589996,0.007431,0.000003,0.000003,0.999972,-0.403000,0.000000,0.000000
113,False,False,0.000000,0.000000,-2000.000000,-4499.439941,18.020000,0.000000,-0.760000,9.820000,-0.010053,0.010059,0.707015,0.707055,0.083200,0.000000,0.000000,-2000.000000,-4435.629883,138.369995,0.000000,204.940002,79.150002,0.005754,0.000003,0.000003,0.999983,-0.403000,0.000000,0.000000
114,False,False,0.000000,0.000000,-2000.000000,-4499.449707,18.029999,0.000000,-1.690000,10.490000,-0.009810,0.009816,0.707020,0.707057,0.103600,0.000000,0.000000,-2000.000000,-4433.919922,138.979996,0.000000,204.879990,73.709999,0.004076,0.000003,0.000003,0.999992,-0.403000,0.000000,0.000000
115,False,False,0.000000,0.000000,-2000.000000,-4499.459961,18.049999,0.000000,-1.910000,10.870000,-0.009503,0.009508,0.707026,0.707060,0.112300,0.000000,0.000000,-2000.000000,-4432.209961,139.550003,0.000000,204.819992,68.269997,0.002398,0.000003,0.000003,0.999997,-0.403000,0.000000,0.000000
116,False,False,0.000000,0.000000,-2000.000000,-4499.479980,18.070000,0.000000,-2.060000,11.030000,-0.009174,0.009179,0.707031,0.707063,0.113100,0.000000,0.000000,-2000.000000,-4430.500000,140.069992,0.000000,204.759995,62.829998,0.000720,0.000003,0.000003,1.000000,-0.403000,0.000000,0.000000
117,False,False,0.000000,0.000000,-2000.000000,-4499.500000,18.090000,0.000000,-2.040000,11.059999,-0.008839,0.008845,0.707037,0.707066,0.109000,0.000000,0.000000,-2000.000000,-4428.790039,140.550003,0.000000,204.699997,57.389999,-0.000958,0.000003,0.000003,1.000000,-0.403000,0.000000,0.000000
118,False,False,0.000000,0.000000,-2000.000000,-4499.520020,18.109999,0.000000,-1.950000,11.010000,-0.008516,0.008521,0.707042,0.707069,0.101900,0.000000,0.000000,-2000.000000,-4427.080078,140.979996,0.000000,204.639999,51.949997,-0.002635,0.000003,0.000003,0.999996,-0.403000,0.000000,0.000000
119,False,False,0.000000,0.000000,-2000.000000,-4499.540039,18.129999,0.000000,-1.820000,10.910000,-0.008214,0.008219,0.707047,0.707071,0.093100,0.000000,0.000000,-2000.000000,-4425.379883,141.369995,0.000000,204.580002,46.520000,-0.004313,0.000003,0.000003,0.999991,-0.403000,0.000000,0.000000
120,False,False,0.000000,0.000000,-2000.000000,-4499.560059,18.150000,0.000000,-1.650000,10.780000,-0.007938,0.007944,0.707053,0.707071,0.083700,0.000000,0.000000,-2000.000000,-4423.679688,141.709991,0.000000,204.519989,41.090000,-0.005991,0.000003,0.000003,0.999982,-0.403000,0.000000,0.000000
121,False,False,0.000000,0.000000,-2000.000000,-4499.569824,18.170000,0.000000,-1.480000,10.630000,-0.007690,0.007696,0.707053,0.707077,0.074200,0.000000,0.000000,-2000.000000,-4421.979980,142.009995,0.000000,204.459991,35.660000,-0.007669,0.000003,0.000003,0.999971,-0.403000,0.000000,0.000000
122,False,False,0.000000,0.000000,-2000.000000,-4499.580078,18.190001,0.000000,-1.310000,10.469999,-0.007469,0.007475,0.707053,0.707082,0.065100,0.000000,0.000000,-2000.000000,-4420.279785,142.259995,0.000000,204.399994,30.230000,-0.009347,0.000003,0.000003,0.999956,-0.403000,0.000000,0.000000
123,False,False,0.000000,0.000000,-2000.000000,-4499.589844,18.209999,0.000000,-1.150000,10.290000,-0.007275,0.007280,0.707053,0.707086,0.056700,0.000000,0.000000,-2000.000000,-4418.580078,142.470001,0.000000,204.339996,24.799999,-0.011024,0.000003,0.000003,0.999939,-0.403000,0.000000,0.000000
124,False,False,0.000000,0.000000,-2000.000000,-4499.600098,18.230000,0.000000,-1.000000,10.099999,-0.007108,0.007113,0.707053,0.707089,0.049200,0.000000,0.000000,-2000.000000,-4416.879883,142.629990,0.000000,204.279999,19.369999,-0.012702,0.000003,0.000003,0.999919,-0.403000,0.000000,0.000000
125,False,False,0.000000,0.000000,-2000.000000,-4499.609863,18.250000,0.000000,-0.870000,9.889999,-0.006962,0.006967,0.707053,0.707092,0.042700,0.000000,0.000000,-2000.000000,-4415.179688,142.750000,0.000000,204.220001,13.940000,-0.014380,0.000003,0.000003,0.999897,-0.403000,0.000000,0.000000
126,False,False,0.000000,0.000000,-2000.000000,-4499.620117,18.260000,0.000000,-0.750000,9.679999,-0.006838,0.006843,0.707053,0.707094,0.037000,0.000000,0.000000,-2000.000000,-4413.479980,142.819992,0.000000,204.159988,8.510000,-0.016058,0.000003,0.000003,0.999871,-0.403000,0.000000,0.000000
127,False,False,0.000000,0.000000,-2000.000000,-4499.629883,18.270000,0.000000,-0.650000,9.500000,-0.006730,0.006735,0.707053,0.707097,0.032100,0.000000,0.000000,-2000.000000,-4411.779785,142.849991,0.000000,204.099991,3.090000,-0.017735,0.000003,0.000003,0.999843,-0.403000,0.000000,0.000000
128,False,False,0.000000,0.000000,-2000.000000,-4499.629883,18.279999,0.000000,-0.570000,9.340000,-0.006633,0.006638,0.707053,0.707098,0.027800,0.000000,0.000000,-2000.000000,-4410.080078,142.830002,0.000000,204.039993,-2.320000,-0.019413,0.000003,0.000003,0.999811,-0.403000,0.000000,0.000000
129,False,False,0.000000,0.000000,-2000.000000,-4499.629883,18.289999,0.000000,-0.490000,9.200000,-0.006552,0.006557,0.707053,0.707100,0.024000,0.000000,0.000000,-2000.000000,-4408.379883,142.770004,0.000000,203.979996,-7.730000,-0.021091,0.000003,0.000003,0.999777,-0.403000,0.000000,0.000000
130,False,False,0.000000,0.000000,-2000.000000,-4499.629883,18.299999,0.000000,-0.420000,9.070000,-0.006482,0.006487,0.707053,0.707101,0.020800,0.000000,0.000000,-2000.000000,-4406.679688,142.660004,0.000000,203.919998,-13.139999,-0.022769,0.000003,0.000003,0.999741,-0.403000,0.000000,0.000000
131,False,False,0.000000,0.000000,-2000.000000,-4499.629883,18.309999,0.000000,-0.370000,8.950000,-0.006423,0.006428,0.707053,0.707102,0.018000,0.000000,0.000000,-2000.000000,-4404.979980,142.509995,0.000000,203.860001,-18.549999,-0.024447,0.000003,0.000003,0.999701,-0.403000,0.000000,0.000000
132,False,False,1.000000,0.000000,-2000.000000,-4499.629883,18.320000,0.000000,12.960000,8.830000,-0.006369,0.006374,0.707053,0.707103,0.016800,0.000000,0.000000,-2000.000000,-4403.279785,142.309998,0.000000,203.800003,-23.959999,-0.026124,0.000003,0.000003,0.999659,-0.403000,0.000000,0.000000
133,False,False,1.000000,0.000000,-2000.000000,-4499.520020,18.330000,0.000000,26.180000,8.710000,-0.006320,0.006325,0.707053,0.707104,0.015300,0.000000,0.000000,-2000.000000,-4401.580078,142.069992,0.000000,203.739990,-29.369999,-0.027802,0.000003,0.000003,0.999613,-0.403000,0.000000,0.000000
134,False,False,1.000000,0.000000,-2000.000000,-4499.299805,18.330000,0.000000,39.279999,8.590000,-0.006277,0.006282,0.707053,0.707105,0.013800,0.000000,0.000000,-2000.000000,-4399.879883,141.779999,0.000000,203.679993,-34.770000,-0.029480,0.000003,0.000003,0.999565,-0.403000,0.000000,0.000000
135,False,False,1.000000,0.000000,-2000.000000,-4498.969727,18.330000,0.000000,52.270000,8.520000,-0.006234,0.006239,0.707053,0.707106,0.012400,0.000000,0.000000,-2000.000000,-4398.179688,141.449997,0.000000,203.619995,-40.169998,-0.031158,0.000003,0.000003,0.999514,-0.403000,0.000000,0.000000
136,False,False,1.000000,0.000000,-2000.000000,-4498.529785,18.330000,0.000000,65.150002,8.470000,-0.006196,0.006201,0.707053,0.707106,0.011000,0.000000,0.000000,-2000.000000,-4396.479980,141.069992,0.000000,203.559998,-45.570000,-0.032836,0.000003,0.000003,0.999461,-0.403000,0.000000,0.000000
137,False,False,1.000000,0.000000,-2000.000000,-4497.989746,18.330000,0.000000,77.919998,8.440000,-0.006164,0.006169,0.707053,0.707107,0.009700,0.000000,0.000000,-2000.000000,-4394.779785,140.649994,0.000000,203.500000,-50.969997,-0.034513,0.000003,0.000003,0.999404,-0.403000,0.000000,0.000000
138,False,False,1.000000,0.000000,-2000.000000,-4497.339844,18.330000,0.000000,90.579994,8.420000,-0.006137,0.006142,0.707053,0.707107,0.008500,0.000000,0.000000,-2000.000000,-4393.080078,140.179993,0.000000,203.440002,-56.369999,-0.036191,0.000003,0.000003,0.999345,-0.403000,0.000000,0.000000
139,False,False,1.000000,0.000000,-2000.000000,-4496.580078,18.330000,0.000000,103.129997,8.410000,-0.006110,0.006115,0.707053,0.707108,0.007400,0.000000,0.000000,-2000.000000,-4391.390137,139.669998,0.000000,203.379990,-61.770000,-0.037869,0.000003,0.000003,0.999283,-0.403000,0.000000,0.000000
140,False,False,1.000000,0.000000,-2000.000000,-4495.719727,18.330000,0.000000,115.570000,8.400000,-0.006088,0.006093,0.707053,0.707108,0.006300,0.000000,0.000000,-2000.000000,-4389.699707,139.110001,0.000000,203.319992,-67.169998,-0.039547,0.000003,0.000003,0.999218,-0.403000,0.000000,0.000000
141,False,False,1.000000,0.000000,-2000.000000,-4494.759766,18.330000,0.000000,127.909996,8.400000,-0.006072,0.006077,0.707053,0.707108,0.005400,0.000000,0.000000,-2000.000000,-4388.009766,138.509995,0.000000,203.259995,-72.559998,-0.041224,0.000003,0.000003,0.999150,-0.403000,0.000000,0.000000
142,False,False,1.000000,0.000000,-2000.000000,-4493.689941,18.330000,0.000000,140.139999,8.400000,-0.006056,0.006061,0.707053,0.707109,0.004600,0.000000,0.000000,-2000.000000,-4386.319824,137.860001,0.000000,203.199997,-77.949997,-0.042902,0.000003,0.000003,0.999079,-0.403000,0.000000,0.000000
143,False,False,1.000000,0.000000,-2000.000000,-4492.520020,18.330000,0.000000,152.269989,8.400000,-0.006039,0.006045,0.707053,0.707109,0.004000,0.000000,0.000000,-2000.000000,-4384.629883,137.169998,0.000000,203.139999,-83.339996,-0.044580,0.000003,0.000003,0.999006,-0.403000,0.000000,0.000000
144,False,False,1.000000,0.000000,-2000.000000,-4491.250000,18.330000,0.000000,164.289993,8.400000,-0.006029,0.006034,0.707053,0.707109,0.003400,0.000000,0.000000,-2000.000000,-4382.939941,136.429993,0.000000,203.080002,-88.729996,-0.046258,0.000003,0.000003,0.998930,-0.403000,0.000000,0.000000
145,False,False,1.000000,0.000000,-2000.000000,-4489.879883,18.330000,0.000000,176.209991,8.400000,-0.006018,0.006023,0.707053,0.707109,0.002900,0.000000,0.000000,-2000.000000,-4381.250000,135.649994,0.000000,203.019989,-94.119995,-0.047936,0.000003,0.000003,0.998850,-0.403000,0.000000,0.000000
146,False,False,1.000000,0.000000,-2000.000000,-4488.409668,18.330000,0.000000,188.029999,8.400000,-0.006007,0.006013,0.707053,0.707110,0.002400,0.000000,0.000000,-2000.000000,-4379.560059,134.819992,0.000000,202.959991,-99.509995,-0.049613,0.000003,0.000003,0.998768,-0.403000,0.000000,0.000000
147,False,False,1.000000,0.000000,-2000.000000,-4486.839844,18.330000,0.000000,199.750000,8.400000,-0.006002,0.006007,0.707053,0.707110,0.002000,0.000000,0.000000,-2000.000000,-4377.870117,133.949997,0.000000,202.899994,-104.899994,-0.051291,0.000003,0.000003,0.998684,-0.403000,0.000000,0.000000
148,False,False,1.000000,0.000000,-2000.000000,-4485.169922,18.330000,0.000000,211.369995,8.400000,-0.005996,0.006002,0.707053,0.707110,0.001700,0.000000,0.000000,-2000.000000,-4376.179688,133.029999,0.000000,202.839996,-110.290001,-0.052969,0.000003,0.000003,0.998596,-0.403000,0.000000,0.000000
149,False,False,1.000000,0.000000,-2000.000000,-4483.449707,18.240000,0.000000,217.789993,-0.170000,-0.007313,0.007318,0.707042,0.707096,-0.311600,0.000000,0.000000,-2000.000000,-4374.229980,132.599991,-0.010000,300.690002,-12.540000,-0.053713,0.000003,0.000003,0.998556,-0.178600,0.000100,0.000000
150,False,False,1.000000,0.000000,-2000.000000,-4481.629883,18.170000,0.000000,229.250000,2.070000,-0.008230,0.008235,0.707031,0.707086,-0.200900,0.000000,0.000000,-2000.000000,-4371.719727,132.449997,0.000000,300.609985,-17.949999,-0.054458,0.000003,0.000003,0.998516,-0.178600,0.000100,0.000000
151,False,False,1.000000,0.000000,-2000.000000,-4479.719727,18.119999,0.000000,240.610001,6.560000,-0.008823,0.008829,0.707026,0.707078,-0.035600,0.000000,0.000000,-2000.000000,-4369.219727,132.259995,0.000000,300.529999,-23.359999,-0.055202,0.000003,0.000003,0.998475,-0.178600,0.000100,0.000000
152,False,False,1.000000,0.000000,-2000.000000,-4477.709961,18.109999,0.000000,251.879990,8.570000,-0.008926,0.008931,0.707026,0.707075,0.034600,0.000000,0.000000,-2000.000000,-4366.719727,132.020004,0.000000,300.449982,-28.769999,-0.055947,0.000003,0.000003,0.998434,-0.178600,0.000100,0.000000
153,False,False,1.000000,0.000000,-2000.000000,-4475.609863,18.109999,0.000000,263.049988,9.360000,-0.008823,0.008829,0.707026,0.707078,0.061200,0.000000,0.000000,-2000.000000,-4364.219727,131.739990,0.000000,300.369995,-34.169998,-0.056691,0.000003,0.000003,0.998392,-0.178600,0.000100,0.000000
154,False,False,1.000000,0.000000,-2000.000000,-4473.419922,18.119999,0.000000,274.119995,9.849999,-0.008645,0.008651,0.707026,0.707082,0.075400,0.000000,0.000000,-2000.000000,-4361.719727,131.410004,0.000000,300.290009,-39.570000,-0.057436,0.000003,0.000003,0.998349,-0.178600,0.000100,0.000000
155,False,False,1.000000,0.000000,-2000.000000,-4471.140137,18.100000,0.000000,284.529999,8.559999,-0.008974,0.008980,0.707020,0.707079,0.000700,0.000000,0.000000,-2000.000000,-4359.189941,131.229996,0.000000,335.410004,-3.590000,-0.058758,0.000003,0.000003,0.998272,-0.318000,0.000000,0.000000
156,False,False,1.000000,0.000000,-2000.000000,-4468.770020,18.100000,0.000000,295.419983,9.610000,-0.008974,0.008980,0.707020,0.707079,0.046500,0.000000,0.000000,-2000.000000,-4356.399902,131.149994,0.000000,335.320007,-9.000000,-0.060079,0.000003,0.000003,0.998194,-0.318000,0.000000,0.000000
157,False,False,1.000000,0.000000,-2000.000000,-4466.299805,18.109999,0.000000,306.609985,9.840000,-0.008920,0.008926,0.707020,0.707080,0.051300,0.000000,0.000000,-2000.000000,-4353.629883,131.050003,0.000000,357.919983,2.000000,-0.061757,0.000003,0.000003,0.998091,-0.403600,0.000000,0.000000
158,False,False,1.000000,0.000000,-2000.000000,-4463.739746,18.119999,0.000000,317.309998,10.210000,-0.008769,0.008775,0.707020,0.707084,0.069600,0.000000,0.000000,-2000.000000,-4350.649902,131.020004,0.000000,357.819977,-3.410000,-0.063435,0.000003,0.000003,0.997986,-0.403500,0.000000,0.000000
159,False,False,1.000000,0.000000,-2000.000000,-4461.100098,18.139999,0.000000,327.919983,10.389999,-0.008564,0.008570,0.707020,0.707089,0.078600,0.000000,0.000000,-2000.000000,-4347.669922,130.949997,0.000000,357.720001,-8.820000,-0.065113,0.000003,0.000003,0.997878,-0.403500,0.000000,0.000000
160,False,False,1.000000,0.000000,-2000.000000,-4458.370117,18.160000,0.000000,338.440002,10.410000,-0.008332,0.008338,0.707026,0.707089,0.081200,0.000000,0.000000,-2000.000000,-4344.689941,130.830002,0.000000,357.619995,-14.230000,-0.066791,0.000003,0.000003,0.997767,-0.403500,0.000000,0.000000
161,False,False,1.000000,0.000000,-2000.000000,-4455.560059,18.160000,0.000000,347.699982,9.290000,-0.008289,0.008295,0.707026,0.707090,0.040600,0.000000,0.000000,-2000.000000,-4341.649902,130.750000,0.000000,382.449982,0.350000,-0.068155,0.000003,0.000003,0.997675,-0.327700,0.000000,0.000000
162,False,False,0.800000,0.000000,-2000.000000,-4452.659668,18.170000,0.000000,356.009979,9.639999,-0.008170,0.008176,0.707026,0.707093,0.054900,0.000000,0.000000,-2000.000000,-4338.459961,130.709991,0.000000,382.350006,-5.060000,-0.069515,0.000003,0.000003,0.997581,-0.327700,0.000000,0.000000
163,False,False,0.800000,0.000000,-2000.000000,-4449.689941,18.180000,0.000000,364.259979,9.809999,-0.008009,0.008014,0.707026,0.707097,0.061800,0.000000,0.000000,-2000.000000,-4335.270020,130.619995,0.000000,382.250000,-10.469999,-0.070874,0.000003,0.000003,0.997485,-0.327700,0.000000,0.000000
164,False,False,0.800000,0.000000,-2000.000000,-4446.649902,18.190001,0.000000,372.459991,9.880000,-0.007825,0.007831,0.707026,0.707101,0.063800,0.000000,0.000000,-2000.000000,-4332.089844,130.489990,0.000000,382.149994,-15.880000,-0.072234,0.000003,0.000003,0.997388,-0.327700,0.000000,0.000000
165,False,False,0.800000,0.000000,-2000.000000,-4443.560059,18.190001,0.000000,379.149994,8.599999,-0.007863,0.007868,0.707026,0.707100,0.016500,0.000000,0.000000,-2000.000000,-4328.830078,130.410004,0.000000,406.579987,-0.780000,-0.073194,0.000003,0.000003,0.997318,-0.231300,0.000000,0.000000
166,False,False,0.800000,0.000000,-2000.000000,-4440.399902,18.190001,0.000000,387.239990,9.090000,-0.007814,0.007820,0.707026,0.707101,0.035000,0.000000,0.000000,-2000.000000,-4325.439941,130.360001,0.000000,406.470001,-6.190000,-0.074154,0.000003,0.000003,0.997247,-0.231300,0.000000,0.000000
167,False,False,0.800000,0.000000,-2000.000000,-4437.169922,18.190001,0.000000,395.100006,9.010000,-0.007798,0.007804,0.707026,0.707102,0.028200,0.000000,0.000000,-2000.000000,-4322.040039,130.300003,0.000000,421.529999,-0.240000,-0.075169,0.000003,0.000003,0.997171,-0.244200,0.000000,0.000000
168,False,False,0.800000,0.000000,-2000.000000,-4433.879883,18.199999,0.000000,403.079987,9.349999,-0.007717,0.007723,0.707026,0.707103,0.040900,0.000000,0.000000,-2000.000000,-4318.529785,130.250000,0.000000,421.419983,-5.650000,-0.076183,0.000003,0.000003,0.997094,-0.244200,0.000000,0.000000
169,False,False,0.800000,0.000000,-2000.000000,-4430.520020,18.199999,0.000000,410.729980,9.120000,-0.007680,0.007685,0.707026,0.707104,0.030700,0.000000,0.000000,-2000.000000,-4315.000000,130.190002,0.000000,436.569977,0.120000,-0.077197,0.000003,0.000003,0.997016,-0.244100,0.000000,0.000000
170,False,False,0.800000,0.000000,-2000.000000,-4427.100098,18.209999,0.000000,418.609985,9.380000,-0.007588,0.007593,0.707026,0.707106,0.040700,0.000000,0.000000,-2000.000000,-4311.359863,130.149994,0.000000,436.449982,-5.290000,-0.078211,0.000003,0.000003,0.996937,-0.244100,0.000000,0.000000
