frame,input.bJump,input.bJumped,input.Pitch,input.Yaw,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
22,False,False,0.000000,0.000000,0.590000,0.000000,84.580002,2.960000,0.000000,407.529999,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
23,False,False,0.000000,0.000000,0.610000,0.000000,87.930000,2.960000,0.000000,402.109985,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
24,False,False,0.000000,0.000000,0.630000,0.000000,91.239998,2.960000,0.000000,396.690002,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
25,False,False,0.000000,0.000000,0.650000,0.000000,94.500000,2.960000,0.000000,391.269989,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
26,False,False,0.000000,0.000000,0.670000,0.000000,97.720001,2.960000,0.000000,385.850006,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
27,False,False,0.000000,0.000000,0.690000,0.000000,100.889999,2.960000,0.000000,380.429993,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
28,False,False,0.000000,0.000000,0.710000,0.000000,104.019997,2.960000,0.000000,375.009979,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
29,False,False,0.000000,0.000000,0.730000,0.000000,107.099998,2.960000,0.000000,369.589996,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
30,False,False,0.000000,0.000000,0.750000,0.000000,110.129997,2.960000,0.000000,364.169983,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
31,False,False,0.000000,0.000000,0.770000,0.000000,113.119995,2.960000,0.000000,358.750000,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
32,False,False,0.000000,0.000000,0.790000,0.000000,116.059998,2.960000,0.000000,353.329987,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
33,False,False,0.000000,0.000000,0.810000,0.000000,118.959999,2.960000,0.000000,347.910004,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
34,False,False,0.000000,0.000000,0.830000,0.000000,121.809998,2.960000,0.000000,342.489990,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
35,False,False,0.000000,0.000000,0.850000,0.000000,124.619995,2.960000,0.000000,337.070007,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
36,False,False,0.000000,0.000000,0.870000,0.000000,127.379997,2.960000,0.000000,331.649994,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
37,False,False,0.000000,0.000000,0.890000,0.000000,130.099991,2.960000,0.000000,326.229980,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
38,False,False,0.000000,0.000000,0.910000,0.000000,132.770004,2.960000,0.000000,320.809998,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
39,False,False,0.000000,0.000000,0.930000,0.000000,135.399994,2.960000,0.000000,315.389984,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
40,False,False,0.000000,0.000000,0.950000,0.000000,137.979996,2.960000,0.000000,309.970001,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
41,False,False,0.000000,0.000000,0.970000,0.000000,140.520004,2.960000,0.000000,304.549988,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
42,False,False,0.000000,0.000000,0.990000,0.000000,143.009995,2.960000,0.000000,299.130005,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
43,False,False,0.000000,0.000000,1.010000,0.000000,145.459991,2.960000,0.000000,293.709991,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
44,False,False,0.000000,0.000000,1.030000,0.000000,147.860001,2.960000,0.000000,288.290009,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
45,False,False,0.000000,0.000000,1.050000,0.000000,150.220001,2.960000,0.000000,282.869995,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
46,False,False,0.000000,0.000000,1.070000,0.000000,152.529999,2.960000,0.000000,277.449982,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
47,False,False,0.000000,0.000000,1.090000,0.000000,154.800003,2.960000,0.000000,272.029999,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
48,False,False,0.000000,0.000000,1.110000,0.000000,157.019989,2.960000,0.000000,266.609985,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
49,False,False,0.000000,0.000000,1.130000,0.000000,159.199997,2.960000,0.000000,261.190002,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
50,False,False,0.000000,0.000000,1.150000,0.000000,161.330002,2.960000,0.000000,255.769989,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
51,False,False,0.000000,0.000000,1.170000,0.000000,163.419998,2.960000,0.000000,250.349991,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
52,False,False,0.000000,0.000000,1.190000,0.000000,165.459991,2.960000,0.000000,244.929993,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
53,False,False,0.000000,0.000000,1.210000,0.000000,167.459991,2.960000,0.000000,239.509995,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
54,False,False,0.000000,0.000000,1.230000,0.000000,169.410004,2.960000,0.000000,234.089996,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
55,False,False,0.000000,0.000000,1.250000,0.000000,171.319992,2.960000,0.000000,228.669998,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
56,False,False,0.000000,0.000000,1.270000,0.000000,173.179993,2.960000,0.000000,223.250000,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
57,False,False,0.000000,0.000000,1.290000,0.000000,175.000000,2.960000,0.000000,217.830002,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
58,False,False,0.000000,0.000000,1.310000,0.000000,176.769989,2.960000,0.000000,212.409988,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
59,False,False,0.000000,0.000000,1.330000,0.000000,178.489990,2.960000,0.000000,206.989990,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
60,False,False,0.000000,0.000000,1.350000,0.000000,180.169998,2.960000,0.000000,201.569992,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
61,False,False,0.000000,0.000000,1.370000,0.000000,181.800003,2.960000,0.000000,196.149994,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
62,False,False,0.000000,0.000000,1.390000,0.000000,183.389999,2.960000,0.000000,190.729996,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
63,False,False,0.000000,0.000000,1.410000,0.000000,184.929993,2.960000,0.000000,185.309998,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
64,False,False,0.000000,0.000000,1.430000,0.000000,186.429993,2.960000,0.000000,179.889999,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
65,False,False,0.000000,0.000000,1.450000,0.000000,187.879990,2.960000,0.000000,174.470001,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
66,False,False,0.000000,0.000000,1.470000,0.000000,189.289993,2.960000,0.000000,169.050003,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
67,False,False,0.000000,0.000000,1.490000,0.000000,190.649994,2.960000,0.000000,163.629990,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
68,False,False,0.000000,0.000000,1.510000,0.000000,191.970001,2.960000,0.000000,158.209991,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
69,False,False,0.000000,0.000000,1.530000,0.000000,193.239990,2.960000,0.000000,152.789993,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
70,False,False,0.000000,0.000000,1.550000,0.000000,194.470001,2.960000,0.000000,147.369995,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
71,True,True,-1.000000,1.000000,4.520000,2.950000,195.649994,356.509979,353.609985,141.949997,-0.006385,0.014035,0.000375,0.999881,-1.531800,1.316600,0.102100
72,False,False,1.000000,0.000000,7.490000,5.900000,196.789993,356.500000,353.600006,136.529999,-0.018906,0.024867,0.000790,0.999512,-3.004500,2.600700,0.125800
73,False,False,1.000000,0.000000,10.460000,8.849999,197.879990,356.489990,353.600006,131.110001,-0.037308,0.040906,0.001249,0.998465,-4.144200,3.613300,0.138300
74,False,False,1.000000,0.000000,13.429999,11.800000,198.929993,356.489990,353.600006,125.689995,-0.060230,0.061029,0.001718,0.996316,-4.132400,3.627500,0.118000
75,False,False,1.000000,0.000000,16.400000,14.750000,199.929993,356.489990,353.600006,120.269997,-0.083045,0.081152,0.002101,0.993234,-4.124400,3.637000,0.102300
76,False,False,1.000000,0.000000,19.369999,17.699999,200.889999,356.489990,353.600006,114.849998,-0.105746,0.095798,0.002878,0.989763,-4.603100,2.996700,0.283500
77,False,False,1.000000,0.000000,22.340000,20.650000,201.800003,356.489990,353.600006,109.430000,-0.130325,0.107737,0.004097,0.985592,-4.907600,2.440100,0.459300
78,False,False,1.000000,0.000000,25.309999,23.600000,202.669998,356.489990,353.600006,104.009995,-0.156075,0.117286,0.005732,0.980740,-5.094300,1.977400,0.622500
79,False,False,1.000000,0.000000,28.279999,26.549999,203.489990,356.489990,353.600006,98.589996,-0.182509,0.124817,0.007750,0.975218,-5.204300,1.603600,0.769700
80,False,False,1.000000,0.000000,31.250000,29.500000,204.269989,356.489990,353.600006,93.169998,-0.209300,0.130671,0.010102,0.969029,-5.266000,1.307100,0.900100
81,False,False,1.000000,0.000000,34.219997,32.450001,205.000000,356.489990,353.600006,87.750000,-0.236236,0.135159,0.012745,0.962165,-5.297700,1.075000,1.014000
82,False,False,1.000000,0.000000,37.189999,35.399998,205.690002,356.489990,353.600006,82.330002,-0.263167,0.138536,0.015642,0.954623,-5.311400,0.895000,1.112400
83,False,False,1.000000,0.000000,40.160000,38.349998,206.330002,356.489990,353.600006,76.909996,-0.290001,0.141007,0.018755,0.946395,-5.314600,0.756500,1.196600
84,False,False,1.000000,0.000000,43.129997,41.299999,206.929993,356.489990,353.600006,71.489998,-0.316668,0.142744,0.022046,0.937475,-5.312000,0.650600,1.268100
85,False,False,1.000000,0.000000,46.099998,44.250000,207.479996,356.489990,353.600006,66.070000,-0.343113,0.143877,0.025488,0.927859,-5.306500,0.570200,1.328500
86,False,False,1.000000,0.000000,49.070000,47.200001,207.989990,356.489990,353.600006,60.649998,-0.369299,0.144514,0.029048,0.917545,-5.299800,0.509400,1.379100
87,False,False,1.000000,0.000000,52.039997,50.149998,208.449997,356.489990,353.600006,55.230000,-0.395200,0.144735,0.032701,0.906531,-5.292800,0.463800,1.421300
88,False,False,1.000000,0.000000,55.009998,53.099998,208.869995,356.489990,353.600006,49.809998,-0.420788,0.144611,0.036429,0.894818,-5.286200,0.429700,1.456300
89,False,False,1.000000,0.000000,57.980000,56.049999,209.089996,356.489990,353.600006,26.949999,-0.446035,0.144190,0.040210,0.882408,-5.280100,0.404500,1.485200
90,False,False,1.000000,0.000000,60.949997,59.000000,209.190002,356.489990,353.600006,12.099999,-0.470922,0.143510,0.044030,0.869309,-5.274800,0.386000,1.509000
91,False,False,1.000000,0.000000,63.919998,61.949997,209.209991,356.489990,353.600006,2.440000,-0.495425,0.142604,0.047871,0.855527,-5.270200,0.372500,1.528400
92,False,False,1.000000,0.000000,66.889999,64.900002,209.179993,356.489990,353.600006,-3.830000,-0.519524,0.141503,0.051723,0.841069,-5.266200,0.362700,1.544200
93,False,False,1.000000,0.000000,69.860001,67.849998,209.110001,356.489990,353.600006,-7.900000,-0.543201,0.140219,0.055569,0.825944,-5.262900,0.355800,1.557000
94,False,False,1.000000,0.000000,72.830002,70.799995,209.019989,356.489990,353.600006,-10.550000,-0.566437,0.138774,0.059405,0.810162,-5.260200,0.350900,1.567400
95,False,False,1.000000,0.000000,75.799995,73.750000,208.919998,356.489990,353.600006,-12.270000,-0.589214,0.137177,0.063219,0.793733,-5.257900,0.347500,1.575700
96,False,False,1.000000,0.000000,78.769997,76.699997,208.809998,356.489990,353.600006,-13.389999,-0.611516,0.135440,0.067006,0.776669,-5.256100,0.345300,1.582400
97,False,False,1.000000,0.000000,81.739998,79.650002,208.690002,356.489990,353.600006,-14.120000,-0.633322,0.133568,0.070756,0.758984,-5.254500,0.343800,1.587800
98,False,False,1.000000,0.000000,84.709999,82.599998,208.569992,356.489990,353.600006,-14.589999,-0.654615,0.131571,0.074462,0.740691,-5.253300,0.342900,1.592100
99,False,False,1.000000,0.000000,87.680000,85.549995,208.449997,356.489990,353.600006,-14.900000,-0.675380,0.129457,0.078120,0.721803,-5.252300,0.342400,1.595500
100,False,False,1.000000,0.000000,90.650002,88.500000,208.319992,356.489990,353.600006,-15.099999,-0.695600,0.127223,0.081723,0.702337,-5.251500,0.342200,1.598200
101,False,False,1.000000,0.000000,93.619995,91.449997,208.190002,356.489990,353.600006,-15.230000,0.715261,-0.124882,-0.085273,-0.682301,-5.250800,0.342100,1.600300
102,False,False,1.000000,0.000000,96.589996,94.400002,208.059998,356.489990,353.600006,-15.309999,0.734342,-0.122433,-0.088758,-0.661720,-5.250300,0.342200,1.601900
103,False,False,1.000000,0.000000,99.559998,97.349998,207.929993,356.489990,353.600006,-15.360000,0.752833,-0.119881,-0.092179,-0.640605,-5.249900,0.342300,1.603200
104,False,False,1.000000,0.000000,102.529999,100.299995,207.799988,356.489990,353.600006,-15.400000,0.770718,-0.117227,-0.095529,-0.618972,-5.249600,0.342400,1.604200
105,False,False,1.000000,0.000000,105.500000,103.250000,207.669998,356.489990,353.600006,-15.420000,0.787980,-0.114475,-0.098803,-0.596842,-5.249400,0.342600,1.605000
106,False,False,1.000000,0.000000,108.470001,106.199997,207.539993,356.489990,353.600006,-15.429999,0.804606,-0.111632,-0.102002,-0.574232,-5.249200,0.342800,1.605600
107,False,False,1.000000,0.000000,111.439995,109.149994,207.409988,356.489990,353.600006,-15.440000,0.820584,-0.108697,-0.105121,-0.551159,-5.249000,0.342900,1.606100
108,False,False,1.000000,0.000000,114.409996,112.099998,207.279999,356.489990,353.600006,-15.450000,0.835899,-0.105676,-0.108158,-0.527643,-5.248900,0.343000,1.606400
109,False,False,1.000000,0.000000,117.379997,115.049995,207.149994,356.489990,353.600006,-15.450000,0.850541,-0.102569,-0.111109,-0.503701,-5.248800,0.343100,1.606700
110,False,False,1.000000,0.000000,120.349998,118.000000,207.019989,356.489990,353.600006,-15.450000,0.864497,-0.099375,-0.113968,-0.479354,-5.248700,0.343200,1.606900
111,False,False,1.000000,0.000000,123.320000,120.949997,206.889999,356.489990,353.600006,-15.450000,0.877758,-0.096101,-0.116736,-0.454619,-5.248700,0.343300,1.607100
112,False,False,1.000000,0.000000,126.290001,123.899994,206.759995,356.489990,353.600006,-15.450000,0.890311,-0.092750,-0.119412,-0.429516,-5.248600,0.343400,1.607200
113,False,False,1.000000,0.000000,129.259995,126.849998,206.629990,356.489990,353.600006,-15.450000,0.902146,-0.089325,-0.121990,-0.404069,-5.248600,0.343500,1.607300
114,False,False,1.000000,0.000000,132.229996,129.800003,206.500000,356.489990,353.600006,-15.450000,0.913253,-0.085823,-0.124472,-0.378298,-5.248600,0.343600,1.607300
115,False,False,1.000000,0.000000,135.199997,132.750000,206.369995,356.489990,353.600006,-15.450000,0.923625,-0.082257,-0.126856,-0.352219,-5.248600,0.343700,1.607300
116,False,False,1.000000,0.000000,138.169998,135.699997,206.239990,356.489990,353.600006,-15.450000,0.933251,-0.078621,-0.129138,-0.325860,-5.248600,0.343800,1.607300
117,False,False,1.000000,0.000000,141.139999,138.649994,206.110001,356.489990,353.600006,-15.450000,0.942125,-0.074926,-0.131318,-0.299237,-5.248600,0.343800,1.607300
118,False,False,1.000000,0.000000,144.110001,141.599991,205.979996,356.489990,353.600006,-15.450000,0.950240,-0.071166,-0.133390,-0.272371,-5.248600,0.343800,1.607300
119,False,False,1.000000,0.000000,147.080002,144.550003,205.849991,356.489990,353.600006,-15.450000,0.957589,-0.067352,-0.135353,-0.245289,-5.248600,0.343800,1.607300
120,False,False,1.000000,0.000000,150.050003,147.500000,205.720001,356.489990,353.600006,-15.450000,0.964166,-0.063484,-0.137209,-0.218007,-5.248600,0.343800,1.607300
121,False,False,1.000000,0.000000,153.019989,150.449997,205.589996,356.489990,353.600006,-15.450000,0.969966,-0.059561,-0.138952,-0.190553,-5.248600,0.343800,1.607300
122,False,False,1.000000,0.000000,155.989990,153.399994,205.459991,356.489990,353.600006,-15.450000,0.974985,-0.055591,-0.140586,-0.162942,-5.248600,0.343800,1.607300
123,False,False,1.000000,0.000000,158.959991,156.349991,205.330002,356.489990,353.600006,-15.450000,0.979217,-0.051577,-0.142108,-0.135202,-5.248600,0.343800,1.607300
124,False,False,1.000000,0.000000,161.929993,159.300003,205.199997,356.489990,353.600006,-15.450000,0.982660,-0.047520,-0.143510,-0.107354,-5.248600,0.343800,1.607300
125,False,False,1.000000,0.000000,164.899994,162.250000,205.069992,356.489990,353.600006,-15.450000,0.985312,-0.043426,-0.144800,-0.079414,-5.248600,0.343800,1.607300
126,False,False,1.000000,0.000000,167.869995,165.199997,204.940002,356.489990,353.600006,-15.450000,0.987170,-0.039299,-0.145970,-0.051415,-5.248600,0.343800,1.607300
127,False,False,1.000000,0.000000,170.839996,168.149994,204.809998,356.489990,353.600006,-15.450000,0.988232,-0.035139,-0.147028,-0.023373,-5.248600,0.343800,1.607300
128,False,False,1.000000,0.000000,173.809998,171.099991,204.679993,356.489990,353.600006,-15.450000,0.988497,-0.030953,-0.147966,0.004691,-5.248600,0.343800,1.607300
129,False,False,1.000000,0.000000,176.779999,174.050003,204.550003,356.489990,353.600006,-15.450000,0.987965,-0.026739,-0.148786,0.032749,-5.248600,0.343800,1.607300
130,False,False,1.000000,0.000000,179.750000,177.000000,204.419998,356.489990,353.600006,-15.450000,0.986638,-0.022504,-0.149482,0.060781,-5.248600,0.343800,1.607300
131,False,False,1.000000,0.000000,182.720001,179.949997,204.289993,356.489990,353.600006,-15.450000,0.984515,-0.018253,-0.150060,0.088764,-5.248600,0.343800,1.607300
132,False,False,1.000000,0.000000,185.690002,182.899994,204.159988,356.489990,353.600006,-15.450000,0.981598,-0.013986,-0.150518,0.116676,-5.248600,0.343800,1.607300
133,False,False,1.000000,0.000000,188.659988,185.849991,204.029999,356.489990,353.600006,-15.450000,0.977891,-0.009708,-0.150853,0.144492,-5.248600,0.343800,1.607300
134,False,False,1.000000,0.000000,191.629990,188.800003,203.899994,356.489990,353.600006,-15.450000,0.973395,-0.005424,-0.151068,0.172194,-5.248600,0.343800,1.607300
135,False,False,1.000000,0.000000,194.599991,191.750000,203.769989,356.489990,353.600006,-15.450000,0.968115,-0.001136,-0.151160,0.199757,-5.248600,0.343800,1.607300
136,False,False,1.000000,0.000000,197.569992,194.699997,203.639999,356.489990,353.600006,-15.450000,0.962055,0.003153,-0.151128,0.227157,-5.248600,0.343800,1.607300
137,False,False,1.000000,0.000000,200.539993,197.649994,203.509995,356.489990,353.600006,-15.450000,0.955220,0.007442,-0.150977,0.254374,-5.248600,0.343800,1.607200
138,False,False,1.000000,0.000000,203.509995,200.599991,203.379990,356.489990,353.600006,-15.450000,0.947615,0.011726,-0.150702,0.281386,-5.248600,0.343800,1.607200
139,False,False,1.000000,0.000000,206.479996,203.550003,203.250000,356.489990,353.600006,-15.450000,0.939246,0.015998,-0.150308,0.308171,-5.248600,0.343800,1.607200
140,False,False,1.000000,0.000000,209.449997,206.500000,203.119995,356.489990,353.600006,-15.450000,0.930120,0.020260,-0.149790,0.334708,-5.248600,0.343800,1.607200
141,False,False,1.000000,0.000000,212.419998,209.449997,202.989990,356.489990,353.600006,-15.450000,0.920244,0.024506,-0.149153,0.360975,-5.248600,0.343800,1.607200
142,False,False,1.000000,0.000000,215.389999,212.399994,202.860001,356.489990,353.600006,-15.450000,0.909627,0.028730,-0.148398,0.386951,-5.248600,0.343800,1.607200
143,False,False,1.000000,0.000000,218.360001,215.349991,202.729996,356.489990,353.600006,-15.450000,0.898278,0.032933,-0.147519,0.412614,-5.248600,0.343800,1.607200
144,False,False,1.000000,0.000000,221.330002,218.299988,202.599991,356.489990,353.600006,-15.450000,0.886203,0.037108,-0.146521,0.437949,-5.248600,0.343800,1.607100
145,False,False,1.000000,0.000000,224.299988,221.250000,202.470001,356.489990,353.600006,-15.450000,0.873415,0.041251,-0.145409,0.462927,-5.248700,0.343800,1.607100
146,False,False,1.000000,0.000000,227.269989,224.199997,202.339996,356.489990,353.600006,-15.450000,0.859923,0.045362,-0.144179,0.487532,-5.248700,0.343800,1.607100
147,False,False,1.000000,0.000000,230.239990,227.149994,202.209991,356.489990,353.600006,-15.450000,0.845738,0.049435,-0.142830,0.511744,-5.248700,0.343800,1.607000
148,False,False,1.000000,0.000000,233.209991,230.099991,202.080002,356.489990,353.600006,-15.450000,0.830871,0.053471,-0.141368,0.535546,-5.248700,0.343800,1.607000
149,False,False,1.000000,0.000000,236.179993,233.049988,201.949997,356.489990,353.600006,-15.450000,0.815333,0.057463,-0.139793,0.558916,-5.248700,0.343800,1.607000
150,False,False,1.000000,0.000000,239.149994,236.000000,201.779999,356.489990,353.600006,-20.859999,0.802840,0.060522,-0.138493,0.576719,-5.039000,0.330000,1.542800
151,False,False,1.000000,0.000000,242.119995,238.949997,201.559998,356.489990,353.600006,-26.269999,0.790481,0.063435,-0.137182,0.593546,-4.837700,0.316800,1.481100
152,False,False,1.000000,0.000000,245.089996,241.899994,201.300003,356.489990,353.600006,-31.679998,0.778286,0.066202,-0.135866,0.609450,-4.644400,0.304100,1.421900
153,False,False,1.000000,0.000000,248.059998,244.849991,200.989990,356.489990,353.600006,-37.090000,0.766274,0.068835,-0.134549,0.624485,-4.458800,0.291900,1.365000
154,False,False,1.000000,0.000000,251.029999,247.799988,200.639999,356.489990,353.600006,-42.500000,0.754471,0.071338,-0.133238,0.638695,-4.280600,0.280200,1.310400
155,False,False,1.000000,0.000000,254.000000,250.750000,200.239990,356.489990,353.600006,-47.910000,0.742891,0.073717,-0.131938,0.652128,-4.109600,0.268900,1.258000
156,False,False,1.000000,0.000000,256.970001,253.699997,199.800003,356.489990,353.600006,-53.320000,0.731548,0.075978,-0.130649,0.664828,-3.945400,0.258100,1.207700
157,False,False,1.000000,0.000000,259.940002,256.649994,199.309998,356.489990,353.600006,-58.730000,0.720452,0.078125,-0.129376,0.676836,-3.787700,0.247700,1.159400
158,False,False,1.000000,0.000000,262.910004,259.600006,198.779999,356.489990,353.600006,-64.139999,0.709618,0.080164,-0.128119,0.688187,-3.636300,0.237700,1.113000
159,False,False,1.000000,0.000000,265.880005,262.549988,198.199997,356.489990,353.600006,-69.549995,0.699046,0.082106,-0.126883,0.698923,-3.491000,0.228100,1.068500
160,False,False,1.000000,0.000000,268.850006,265.500000,197.580002,356.489990,353.600006,-74.959999,0.688743,0.083951,-0.125664,0.709080,-3.351500,0.218900,1.025800
161,False,False,1.000000,0.000000,271.820007,268.449982,196.909988,356.489990,353.600006,-80.369995,0.678714,0.085705,-0.124472,0.718686,-3.217600,0.210100,0.984800
162,False,False,1.000000,0.000000,274.790009,271.399994,196.199997,356.489990,353.600006,-85.779999,0.668960,0.087372,-0.123301,0.727774,-3.089000,0.201600,0.945400
163,False,False,1.000000,0.000000,277.759979,274.350006,195.440002,356.489990,353.600006,-91.189995,0.659481,0.088958,-0.122158,0.736375,-2.965600,0.193500,0.907600
