frame,input.bActivateBoost,input.bHoldingBoost,input.Steer,input.Throttle,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
155,True,True,0.000000,1.000000,-2000.000000,-3041.780029,18.330000,0.000000,1898.000000,8.110000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
156,True,True,0.000000,1.000000,-2000.000000,-3025.889893,18.330000,0.000000,1906.260010,8.110000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
157,True,True,0.000000,1.000000,-2000.000000,-3009.939941,18.330000,0.000000,1914.519897,8.110000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
158,True,True,0.000000,1.000000,-2000.000000,-2993.919922,18.330000,0.000000,1922.779907,8.110000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
159,True,True,0.000000,1.000000,-2000.000000,-2977.829834,18.330000,0.000000,1931.039917,8.110000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
160,True,True,0.000000,1.000000,-2000.000000,-2961.669922,18.330000,0.000000,1939.299927,8.110000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
161,True,True,0.000000,1.000000,-2000.000000,-2945.439941,18.330000,0.000000,1947.559937,8.110000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
162,True,True,0.000000,1.000000,-2000.000000,-2929.139893,18.330000,0.000000,1955.819946,8.110000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
163,True,True,0.000000,1.000000,-2000.000000,-2912.770020,18.330000,0.000000,1964.079956,8.110000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
164,True,True,0.000000,1.000000,-2000.000000,-2896.329834,18.330000,0.000000,1972.339966,8.110000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
165,True,True,0.000000,1.000000,-2000.000000,-2879.819824,18.330000,0.000000,1980.599976,8.110000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
166,True,True,0.000000,1.000000,-2000.000000,-2863.250000,18.330000,0.000000,1988.859985,8.110000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
167,True,True,0.000000,1.000000,-2000.000000,-2846.609863,18.330000,0.000000,1997.119995,8.110000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
168,True,True,0.000000,1.000000,-2000.000000,-2829.899902,18.330000,0.000000,2005.380005,8.110000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
169,True,True,0.000000,1.000000,-2000.000000,-2813.119873,18.330000,0.000000,2013.640015,8.110000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
170,True,True,0.000000,1.000000,-2000.000000,-2796.270020,18.330000,0.000000,2021.899902,8.110000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
171,True,True,0.000000,1.000000,-2000.000000,-2779.349854,18.330000,0.000000,2030.159912,8.110000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
172,True,True,0.000000,1.000000,-2000.000000,-2762.359863,18.330000,0.000000,2038.419922,8.110000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
173,True,True,0.000000,1.000000,-2000.000000,-2745.300049,18.330000,0.000000,2046.679932,8.110000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
174,True,True,0.000000,1.000000,-2000.000000,-2728.179932,18.330000,0.000000,2054.939941,8.110000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
175,True,True,0.000000,1.000000,-2000.000000,-2710.989990,18.330000,0.000000,2063.199951,8.110000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
176,True,True,0.000000,1.000000,-2000.000000,-2693.729980,18.330000,0.000000,2071.459961,8.110000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
177,True,True,0.000000,1.000000,-2000.000000,-2676.399902,18.330000,0.000000,2079.719971,8.110000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
178,True,True,0.000000,1.000000,-2000.000000,-2659.000000,18.330000,0.000000,2087.979980,8.110000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
179,True,True,0.000000,1.000000,-2000.000000,-2641.530029,18.330000,0.000000,2096.239990,8.110000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
180,True,True,0.000000,1.000000,-2000.000000,-2623.989990,18.330000,0.000000,2104.500000,8.110000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
181,True,True,0.000000,1.000000,-2000.000000,-2606.379883,18.330000,0.000000,2112.760010,8.110000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
182,True,True,0.000000,1.000000,-2000.000000,-2588.699951,18.330000,0.000000,2121.020020,8.110000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
183,True,True,0.000000,1.000000,-2000.000000,-2570.959961,18.330000,0.000000,2129.280029,8.110000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
184,True,True,0.000000,1.000000,-2000.000000,-2553.149902,18.330000,0.000000,2137.540039,8.110000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
185,True,True,0.000000,1.000000,-2000.000000,-2535.270020,18.330000,0.000000,2145.800049,8.110000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
186,True,True,0.000000,1.000000,-2000.000000,-2517.319824,18.330000,0.000000,2154.060059,8.110000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
187,True,True,0.000000,1.000000,-2000.000000,-2499.300049,18.330000,0.000000,2162.320068,8.110000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
188,True,True,0.000000,1.000000,-2000.000000,-2481.209961,18.330000,0.000000,2170.579834,8.110000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
189,True,True,0.000000,1.000000,-2000.000000,-2463.050049,18.330000,0.000000,2178.839844,8.110000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
190,True,True,0.000000,1.000000,-2000.000000,-2444.819824,18.330000,0.000000,2187.099854,8.110000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
191,True,True,0.000000,1.000000,-2000.000000,-2426.530029,18.330000,0.000000,2195.359863,8.110000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
192,True,True,0.000000,1.000000,-2000.000000,-2408.169922,18.330000,0.000000,2203.619873,8.110000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
193,True,True,0.000000,1.000000,-2000.000000,-2389.739990,18.330000,0.000000,2211.879883,8.110000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
194,True,True,0.000000,1.000000,-2000.000000,-2371.239990,18.330000,0.000000,2220.139893,8.110000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
195,True,True,0.000000,1.000000,-2000.000000,-2352.669922,18.330000,0.000000,2228.399902,8.110000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
196,True,True,0.000000,1.000000,-2000.000000,-2334.030029,18.330000,0.000000,2236.659912,8.110000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
197,True,True,0.000000,1.000000,-2000.000000,-2315.320068,18.330000,0.000000,2244.919922,8.110000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
198,True,True,0.000000,1.000000,-2000.000000,-2296.540039,18.330000,0.000000,2253.179932,8.110000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
199,True,True,0.000000,1.000000,-2000.000000,-2277.689941,18.330000,0.000000,2261.439941,8.110000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
200,True,True,0.000000,1.000000,-2000.000000,-2258.780029,18.330000,0.000000,2269.699951,8.110000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
201,True,True,0.000000,1.000000,-2000.000000,-2239.800049,18.330000,0.000000,2277.959961,8.110000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
202,True,True,0.000000,1.000000,-2000.000000,-2220.750000,18.330000,0.000000,2286.219971,8.110000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
203,True,True,0.000000,1.000000,-2000.000000,-2201.629883,18.330000,0.000000,2294.479980,8.110000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
204,True,True,0.000000,1.000000,-2000.000000,-2182.439941,18.330000,0.000000,2299.979980,8.099999,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
205,True,True,0.000000,1.000000,-2000.000000,-2163.199951,18.330000,0.000000,2299.979980,8.070000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
206,True,True,0.000000,1.000000,-2000.000000,-2143.959961,18.330000,0.000000,2299.979980,8.050000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
207,True,True,0.000000,1.000000,-2000.000000,-2124.719971,18.330000,0.000000,2299.979980,8.030000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
208,True,True,0.000000,1.000000,-2000.000000,-2105.479980,18.330000,0.000000,2299.979980,8.020000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
209,True,True,0.000000,1.000000,-2000.000000,-2086.239990,18.330000,0.000000,2299.979980,8.010000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
210,True,True,0.000000,1.000000,-2000.000000,-2067.000000,18.330000,0.000000,2299.979980,8.000000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
211,True,True,0.000000,1.000000,-2000.000000,-2047.760010,18.330000,0.000000,2299.979980,7.990000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
212,True,True,0.000000,1.000000,-2000.000000,-2028.519897,18.330000,0.000000,2299.979980,7.990000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
213,True,True,0.000000,1.000000,-2000.000000,-2009.279907,18.330000,0.000000,2299.979980,7.990000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
214,True,True,0.000000,1.000000,-2000.000000,-1990.039917,18.330000,0.000000,2299.979980,7.990000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
215,True,True,0.000000,1.000000,-2000.000000,-1970.799927,18.330000,0.000000,2299.979980,7.990000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
216,True,True,0.000000,1.000000,-2000.000000,-1951.559937,18.330000,0.000000,2299.979980,7.990000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
217,True,True,0.000000,1.000000,-2000.000000,-1932.319946,18.330000,0.000000,2299.979980,7.990000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
218,True,True,0.000000,1.000000,-2000.000000,-1913.079956,18.330000,0.000000,2299.979980,7.990000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
219,True,True,0.000000,1.000000,-2000.000000,-1893.839966,18.330000,0.000000,2299.979980,7.990000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
220,True,True,0.000000,1.000000,-2000.000000,-1874.599976,18.330000,0.000000,2299.979980,7.990000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
221,True,True,0.000000,1.000000,-2000.000000,-1855.359985,18.330000,0.000000,2299.979980,7.990000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
222,True,True,0.000000,1.000000,-2000.000000,-1836.119995,18.330000,0.000000,2299.979980,7.990000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
223,True,True,0.000000,1.000000,-2000.000000,-1816.880005,18.330000,0.000000,2299.979980,7.990000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
224,True,True,0.000000,1.000000,-2000.000000,-1797.640015,18.330000,0.000000,2299.979980,7.990000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
225,True,True,0.000000,1.000000,-2000.000000,-1778.399902,18.330000,0.000000,2299.979980,7.990000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
226,True,True,0.000000,1.000000,-2000.000000,-1759.159912,18.330000,0.000000,2299.979980,7.990000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
227,True,True,0.000000,1.000000,-2000.000000,-1739.919922,18.330000,0.000000,2299.979980,7.990000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
228,True,True,0.000000,1.000000,-2000.000000,-1720.679932,18.330000,0.000000,2299.979980,7.990000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
229,True,True,0.000000,1.000000,-2000.000000,-1701.439941,18.330000,0.000000,2299.979980,7.990000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
230,True,True,0.000000,1.000000,-2000.000000,-1682.199951,18.330000,0.000000,2299.979980,7.990000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
231,True,True,0.000000,1.000000,-2000.000000,-1662.959961,18.330000,0.000000,2299.979980,7.990000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
232,True,True,0.000000,1.000000,-2000.000000,-1643.719971,18.330000,0.000000,2299.979980,7.990000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
233,True,True,0.000000,1.000000,-2000.000000,-1624.479980,18.330000,0.000000,2299.979980,7.990000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
234,True,True,0.000000,1.000000,-2000.000000,-1605.239990,18.330000,0.000000,2299.979980,7.990000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
235,True,True,0.000000,1.000000,-2000.000000,-1586.000000,18.330000,0.000000,2299.979980,7.990000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
236,True,True,0.000000,1.000000,-2000.000000,-1566.760010,18.330000,0.000000,2299.979980,7.990000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
237,True,True,0.000000,1.000000,-2000.000000,-1547.520020,18.330000,0.000000,2299.979980,7.990000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
238,True,True,0.000000,1.000000,-2000.000000,-1528.279907,18.330000,0.000000,2299.979980,7.990000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
239,True,True,0.000000,1.000000,-2000.000000,-1509.039917,18.330000,0.000000,2299.979980,7.990000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
240,True,True,0.000000,1.000000,-2000.000000,-1489.799927,18.330000,0.000000,2299.979980,7.990000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
241,True,True,0.000000,1.000000,-2000.000000,-1470.559937,18.330000,0.000000,2299.979980,7.990000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
242,True,True,0.000000,1.000000,-2000.000000,-1451.319946,18.330000,0.000000,2299.979980,7.990000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
243,True,True,0.000000,1.000000,-2000.000000,-1432.079956,18.330000,0.000000,2299.979980,7.990000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
244,True,True,0.000000,1.000000,-2000.000000,-1412.839966,18.330000,0.000000,2299.979980,7.990000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
245,True,True,0.000000,1.000000,-2000.000000,-1393.599976,18.330000,0.000000,2299.979980,7.990000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
246,True,True,0.000000,1.000000,-2000.000000,-1374.359985,18.330000,0.000000,2299.979980,7.990000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
247,True,True,0.000000,1.000000,-2000.000000,-1355.119995,18.330000,0.000000,2299.979980,7.990000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
248,True,True,0.000000,1.000000,-2000.000000,-1335.880005,18.330000,0.000000,2299.979980,7.990000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
249,True,True,0.000000,1.000000,-2000.000000,-1316.640015,18.330000,0.000000,2299.979980,7.990000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
250,True,True,0.000000,1.000000,-2000.000000,-1297.400024,18.330000,0.000000,2299.979980,7.990000,-0.006018,0.006029,0.707074,0.707088,-0.000500,0.000000,0.000000
251,True,True,-1.000000,1.000000,-2000.000000,-1278.159912,18.330000,10.550000,2299.959961,8.000000,-0.006018,0.006029,0.707074,0.707088,-0.000500,-0.004500,-0.263000
252,True,True,-1.000000,1.000000,-1999.909912,-1258.919922,18.330000,19.689999,2299.899902,8.010000,-0.006023,0.006023,0.706297,0.707864,-0.000500,-0.006500,-0.476200
253,True,True,-1.000000,1.000000,-1999.750000,-1239.689941,18.330000,28.799999,2299.800049,8.010000,-0.006034,0.006018,0.704889,0.709266,-0.000500,-0.007000,-0.659100
254,True,True,-1.000000,1.000000,-1999.510010,-1220.459961,18.330000,38.450001,2299.659912,8.010000,-0.006039,0.006018,0.702937,0.711201,-0.000400,-0.006600,-0.816300
255,True,True,-1.000000,1.000000,-1999.189941,-1201.229980,18.330000,49.049999,2299.459961,8.010000,-0.006039,0.006018,0.700514,0.713587,-0.000300,-0.005600,-0.951800
256,True,True,-1.000000,1.000000,-1998.779907,-1182.000000,18.330000,60.859997,2299.179932,8.010000,-0.006034,0.006029,0.697677,0.716362,-0.000200,-0.004300,-1.068900
257,True,True,-1.000000,1.000000,-1998.269897,-1162.770020,18.330000,74.049995,2298.790039,8.020000,-0.006018,0.006045,0.694477,0.719464,-0.000100,-0.003000,-1.170600
258,True,True,-1.000000,1.000000,-1997.649902,-1143.539917,18.330000,88.699997,2298.270020,8.020000,-0.005996,0.006066,0.690960,0.722843,0.000000,-0.001700,-1.259300
259,True,True,-1.000000,1.000000,-1996.909912,-1124.319946,18.330000,104.829994,2297.589844,8.030000,-0.005969,0.006093,0.687157,0.726459,0.000000,-0.000600,-1.337000
260,True,True,-1.000000,1.000000,-1996.029907,-1105.099976,18.330000,122.439995,2296.719971,8.030000,-0.005937,0.006126,0.683100,0.730275,0.000000,0.000200,-1.405400
261,True,True,-1.000000,1.000000,-1995.000000,-1085.890015,18.330000,141.489990,2295.619873,8.040000,-0.005899,0.006164,0.678811,0.734263,0.000000,0.000900,-1.465800
262,True,True,-1.000000,1.000000,-1993.819946,-1066.689941,18.330000,161.919998,2294.270020,8.040000,-0.005861,0.006201,0.674312,0.738398,0.000000,0.001400,-1.519400
263,True,True,-1.000000,1.000000,-1992.459961,-1047.500000,18.330000,183.669998,2292.629883,8.050000,-0.005818,0.006245,0.669623,0.742652,0.000000,0.001800,-1.567100
264,True,True,-1.000000,1.000000,-1990.919922,-1028.329956,18.330000,206.659988,2290.679932,8.050000,-0.005770,0.006288,0.664763,0.747006,0.000000,0.002100,-1.609800
265,True,True,-1.000000,1.000000,-1989.189941,-1009.169983,18.330000,230.809998,2288.369873,8.050000,-0.005721,0.006331,0.659735,0.751450,0.000000,0.002200,-1.648100
266,True,True,-1.000000,1.000000,-1987.260010,-990.029968,18.330000,256.040009,2285.679932,8.059999,-0.005673,0.006379,0.654561,0.755961,0.000000,0.002200,-1.682500
267,True,True,-1.000000,1.000000,-1985.119995,-970.909973,18.330000,282.269989,2282.589844,8.059999,-0.005624,0.006428,0.649247,0.760529,0.000100,0.002200,-1.713600
268,True,True,-1.000000,1.000000,-1982.760010,-951.820007,18.330000,309.419983,2279.070068,8.059999,-0.005570,0.006476,0.643799,0.765147,0.000200,0.002100,-1.741700
269,True,True,-1.000000,1.000000,-1980.169922,-932.759949,18.330000,337.419983,2275.089844,8.059999,-0.005516,0.006525,0.638231,0.769797,0.000300,0.002000,-1.767200
270,True,True,-1.000000,1.000000,-1977.349976,-913.729980,18.330000,366.190002,2270.639893,8.059999,-0.005462,0.006574,0.632545,0.774476,0.000300,0.001800,-1.790400
271,True,True,-1.000000,1.000000,-1974.279907,-894.739990,18.330000,395.660004,2265.689941,8.059999,-0.005408,0.006617,0.626751,0.779173,0.000400,0.001600,-1.811500
272,True,True,-1.000000,1.000000,-1970.969971,-875.789978,18.330000,425.769989,2260.229980,8.070000,-0.005354,0.006660,0.620854,0.783879,0.000400,0.001400,-1.830700
273,True,True,-1.000000,1.000000,-1967.409912,-856.889954,18.330000,456.449982,2254.229980,8.070000,-0.005300,0.006703,0.614855,0.788594,0.000400,0.001300,-1.848300
274,True,True,-1.000000,1.000000,-1963.589966,-838.039978,18.330000,487.649994,2247.689941,8.070000,-0.005246,0.006746,0.608765,0.793305,0.000400,0.001200,-1.864400
275,True,True,-1.000000,1.000000,-1959.510010,-819.239990,18.330000,519.309998,2240.589844,8.070000,-0.005187,0.006789,0.602582,0.798011,0.000400,0.001100,-1.879100
276,True,True,-1.000000,1.000000,-1955.159912,-800.500000,18.330000,551.369995,2232.909912,8.070000,-0.005128,0.006833,0.596313,0.802706,0.000400,0.001000,-1.892600
277,True,True,-1.000000,1.000000,-1950.549927,-781.829956,18.330000,583.789978,2224.659912,8.070000,-0.005068,0.006876,0.589964,0.807384,0.000400,0.000800,-1.905000
278,True,True,-1.000000,1.000000,-1945.659912,-763.229980,18.330000,616.519958,2215.810059,8.070000,-0.005009,0.006919,0.583538,0.812041,0.000400,0.000700,-1.916400
279,True,True,-1.000000,1.000000,-1940.500000,-744.700012,18.330000,649.510010,2206.369873,8.070000,-0.004950,0.006962,0.577038,0.816673,0.000300,0.000500,-1.926900
280,True,True,-1.000000,1.000000,-1935.059937,-726.250000,18.330000,682.709961,2196.320068,8.070000,-0.004890,0.007005,0.570461,0.821280,0.000300,0.000400,-1.936500
281,True,True,-1.000000,1.000000,-1929.349976,-707.880005,18.330000,716.089966,2185.659912,8.070000,-0.004831,0.007043,0.563815,0.825857,0.000300,0.000300,-1.945400
282,True,True,-1.000000,1.000000,-1923.359985,-689.599976,18.330000,749.619995,2174.389893,8.070000,-0.004772,0.007081,0.557104,0.830399,0.000200,0.000200,-1.953600
283,True,True,-1.000000,1.000000,-1917.089966,-671.419983,18.330000,783.250000,2162.500000,8.080000,-0.004712,0.007118,0.550328,0.834905,0.000200,0.000100,-1.961100
284,True,True,-1.000000,1.000000,-1910.539917,-653.339966,18.330000,816.950012,2150.000000,8.080000,-0.004653,0.007156,0.543487,0.839374,0.000100,0.000100,-1.968000
285,True,True,-1.000000,1.000000,-1903.699951,-635.359985,18.330000,850.690002,2136.869873,8.080000,-0.004594,0.007194,0.536587,0.843801,0.000100,0.000100,-1.974400
286,True,True,-1.000000,1.000000,-1896.579956,-617.489990,18.330000,884.440002,2123.129883,8.080000,-0.004534,0.007232,0.529628,0.848187,0.000100,0.000100,-1.980300
287,True,True,-1.000000,1.000000,-1889.179932,-599.739990,18.330000,918.159973,2108.760010,8.080000,-0.004475,0.007270,0.522609,0.852529,0.000100,0.000100,-1.985700
288,True,True,-1.000000,1.000000,-1881.500000,-582.109985,18.330000,951.839966,2093.780029,8.080000,-0.004416,0.007307,0.515537,0.856825,0.000100,0.000100,-1.990700
289,True,True,-1.000000,1.000000,-1873.539917,-564.599976,18.330000,985.440002,2078.179932,8.080000,-0.004356,0.007345,0.508410,0.861073,0.000100,0.000100,-1.995300
290,True,True,-1.000000,1.000000,-1865.289917,-547.219971,18.330000,1018.940002,2061.959961,8.080000,-0.004297,0.007383,0.501235,0.865269,0.000100,0.000100,-1.999600
291,True,True,-1.000000,1.000000,-1856.760010,-529.979980,18.330000,1052.309937,2045.130005,8.080000,-0.004232,0.007421,0.494006,0.869416,0.000200,0.000100,-2.003600
292,True,True,-1.000000,1.000000,-1847.959961,-512.880005,18.330000,1085.539917,2027.689941,8.080000,-0.004167,0.007458,0.486728,0.873511,0.000200,0.000100,-2.007300
293,True,True,-1.000000,1.000000,-1838.880005,-495.919983,18.330000,1118.599976,2009.640015,8.080000,-0.004103,0.007491,0.479408,0.877551,0.000200,0.000000,-2.010700
294,True,True,-1.000000,1.000000,-1829.520020,-479.119995,18.330000,1151.459961,1990.989990,8.080000,-0.004038,0.007523,0.472038,0.881537,0.000200,0.000000,-2.013800
295,True,True,-1.000000,1.000000,-1819.890015,-462.470001,18.330000,1184.109985,1971.739990,8.080000,-0.003973,0.007555,0.464626,0.885466,0.000100,0.000000,-2.016700
296,True,True,-1.000000,1.000000,-1809.979980,-445.979980,18.330000,1216.539917,1951.909912,8.080000,-0.003909,0.007588,0.457170,0.889338,0.000100,0.000000,-2.019400
297,True,True,-1.000000,1.000000,-1799.799927,-429.660004,18.330000,1248.709961,1931.479980,8.080000,-0.003844,0.007620,0.449671,0.893153,0.000100,0.000000,-2.021900
298,True,True,-1.000000,1.000000,-1789.349976,-413.509979,18.330000,1280.619995,1910.479980,8.080000,-0.003779,0.007653,0.442130,0.896911,0.000000,0.000000,-2.024200
299,True,True,-1.000000,1.000000,-1778.640015,-397.529999,18.330000,1312.239990,1888.899902,8.080000,-0.003714,0.007685,0.434550,0.900607,0.000000,0.000000,-2.026300
300,True,True,-1.000000,1.000000,-1767.659912,-381.739990,18.330000,1343.559937,1866.750000,8.080000,-0.003650,0.007717,0.426932,0.904243,0.000000,0.000000,-2.028300
301,True,True,-1.000000,1.000000,-1756.419922,-366.130005,18.330000,1374.569946,1844.039917,8.080000,-0.003585,0.007750,0.419277,0.907818,0.000000,0.000000,-2.030100
302,True,True,-1.000000,1.000000,-1744.919922,-350.709991,18.330000,1405.239990,1820.770020,8.080000,-0.003520,0.007782,0.411584,0.911332,0.000000,0.000000,-2.031800
303,True,True,-1.000000,1.000000,-1733.159912,-335.489990,18.330000,1435.569946,1796.949951,8.090000,-0.003455,0.007809,0.403853,0.914784,0.000000,0.000000,-2.033300
304,True,True,-1.000000,1.000000,-1721.149902,-320.459991,18.330000,1465.549927,1772.589966,8.090000,-0.003391,0.007836,0.396090,0.918172,0.000000,0.000000,-2.034700
305,True,True,-1.000000,1.000000,-1708.890015,-305.639984,18.330000,1495.150024,1747.689941,8.090000,-0.003326,0.007863,0.388289,0.921498,0.000000,0.000000,-2.036000
306,True,True,-1.000000,1.000000,-1696.380005,-291.029999,18.330000,1524.369995,1722.270020,8.090000,-0.003261,0.007890,0.380456,0.924760,0.000100,0.000000,-2.037200
307,True,True,-1.000000,1.000000,-1683.630005,-276.630005,18.330000,1553.189941,1696.319946,8.090000,-0.003191,0.007917,0.372590,0.927957,0.000100,0.000000,-2.038300
308,True,True,-1.000000,1.000000,-1670.640015,-262.449982,18.330000,1581.599976,1669.869995,8.090000,-0.003121,0.007944,0.364698,0.931087,0.000100,0.000000,-2.039400
309,True,True,-1.000000,1.000000,-1657.409912,-248.489990,18.330000,1609.579956,1642.909912,8.090000,-0.003051,0.007971,0.356773,0.934152,0.000100,0.000000,-2.040400
310,True,True,-1.000000,1.000000,-1643.949951,-234.750000,18.330000,1637.130005,1615.459961,8.090000,-0.002981,0.007998,0.348821,0.937151,0.000100,0.000000,-2.041300
