frame,input.bJump,input.bJumped,input.Pitch,input.Yaw,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
22,False,False,0.000000,0.000000,0.590000,0.000000,84.580002,2.960000,0.000000,407.529999,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
23,False,False,0.000000,0.000000,0.610000,0.000000,87.930000,2.960000,0.000000,402.109985,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
24,False,False,0.000000,0.000000,0.630000,0.000000,91.239998,2.960000,0.000000,396.690002,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
25,False,False,0.000000,0.000000,0.650000,0.000000,94.500000,2.960000,0.000000,391.269989,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
26,False,False,0.000000,0.000000,0.670000,0.000000,97.720001,2.960000,0.000000,385.850006,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
27,False,False,0.000000,0.000000,0.690000,0.000000,100.889999,2.960000,0.000000,380.429993,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
28,False,False,0.000000,0.000000,0.710000,0.000000,104.019997,2.960000,0.000000,375.009979,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
29,False,False,0.000000,0.000000,0.730000,0.000000,107.099998,2.960000,0.000000,369.589996,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
30,False,False,0.000000,0.000000,0.750000,0.000000,110.129997,2.960000,0.000000,364.169983,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
31,False,False,0.000000,0.000000,0.770000,0.000000,113.119995,2.960000,0.000000,358.750000,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
32,False,False,0.000000,0.000000,0.790000,0.000000,116.059998,2.960000,0.000000,353.329987,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
33,False,False,0.000000,0.000000,0.810000,0.000000,118.959999,2.960000,0.000000,347.910004,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
34,False,False,0.000000,0.000000,0.830000,0.000000,121.809998,2.960000,0.000000,342.489990,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
35,False,False,0.000000,0.000000,0.850000,0.000000,124.619995,2.960000,0.000000,337.070007,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
36,False,False,0.000000,0.000000,0.870000,0.000000,127.379997,2.960000,0.000000,331.649994,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
37,False,False,0.000000,0.000000,0.890000,0.000000,130.099991,2.960000,0.000000,326.229980,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
38,False,False,0.000000,0.000000,0.910000,0.000000,132.770004,2.960000,0.000000,320.809998,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
39,False,False,0.000000,0.000000,0.930000,0.000000,135.399994,2.960000,0.000000,315.389984,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
40,False,False,0.000000,0.000000,0.950000,0.000000,137.979996,2.960000,0.000000,309.970001,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
41,False,False,0.000000,0.000000,0.970000,0.000000,140.520004,2.960000,0.000000,304.549988,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
42,False,False,0.000000,0.000000,0.990000,0.000000,143.009995,2.960000,0.000000,299.130005,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
43,False,False,0.000000,0.000000,1.010000,0.000000,145.459991,2.960000,0.000000,293.709991,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
44,False,False,0.000000,0.000000,1.030000,0.000000,147.860001,2.960000,0.000000,288.290009,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
45,False,False,0.000000,0.000000,1.050000,0.000000,150.220001,2.960000,0.000000,282.869995,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
46,False,False,0.000000,0.000000,1.070000,0.000000,152.529999,2.960000,0.000000,277.449982,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
47,False,False,0.000000,0.000000,1.090000,0.000000,154.800003,2.960000,0.000000,272.029999,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
48,False,False,0.000000,0.000000,1.110000,0.000000,157.019989,2.960000,0.000000,266.609985,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
49,False,False,0.000000,0.000000,1.130000,0.000000,159.199997,2.960000,0.000000,261.190002,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
50,False,False,0.000000,0.000000,1.150000,0.000000,161.330002,2.960000,0.000000,255.769989,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
51,False,False,0.000000,0.000000,1.170000,0.000000,163.419998,2.960000,0.000000,250.349991,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
52,False,False,0.000000,0.000000,1.190000,0.000000,165.459991,2.960000,0.000000,244.929993,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
53,False,False,0.000000,0.000000,1.210000,0.000000,167.459991,2.960000,0.000000,239.509995,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
54,False,False,0.000000,0.000000,1.230000,0.000000,169.410004,2.960000,0.000000,234.089996,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
55,False,False,0.000000,0.000000,1.250000,0.000000,171.319992,2.960000,0.000000,228.669998,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
56,False,False,0.000000,0.000000,1.270000,0.000000,173.179993,2.960000,0.000000,223.250000,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
57,False,False,0.000000,0.000000,1.290000,0.000000,175.000000,2.960000,0.000000,217.830002,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
58,False,False,0.000000,0.000000,1.310000,0.000000,176.769989,2.960000,0.000000,212.409988,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
59,False,False,0.000000,0.000000,1.330000,0.000000,178.489990,2.960000,0.000000,206.989990,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
60,False,False,0.000000,0.000000,1.350000,0.000000,180.169998,2.960000,0.000000,201.569992,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
61,False,False,0.000000,0.000000,1.370000,0.000000,181.800003,2.960000,0.000000,196.149994,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
62,False,False,0.000000,0.000000,1.390000,0.000000,183.389999,2.960000,0.000000,190.729996,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
63,False,False,0.000000,0.000000,1.410000,0.000000,184.929993,2.960000,0.000000,185.309998,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
64,False,False,0.000000,0.000000,1.430000,0.000000,186.429993,2.960000,0.000000,179.889999,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
65,False,False,0.000000,0.000000,1.450000,0.000000,187.879990,2.960000,0.000000,174.470001,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
66,False,False,0.000000,0.000000,1.470000,0.000000,189.289993,2.960000,0.000000,169.050003,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
67,False,False,0.000000,0.000000,1.490000,0.000000,190.649994,2.960000,0.000000,163.629990,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
68,False,False,0.000000,0.000000,1.510000,0.000000,191.970001,2.960000,0.000000,158.209991,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
69,False,False,0.000000,0.000000,1.530000,0.000000,193.239990,2.960000,0.000000,152.789993,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
70,False,False,0.000000,0.000000,1.550000,0.000000,194.470001,2.960000,0.000000,147.369995,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
71,True,True,-1.000000,0.090000,5.730000,0.000000,195.649994,501.089996,0.000000,141.949997,-0.000763,0.016290,0.000040,0.999867,-0.183100,1.858300,0.010300
72,False,False,1.000000,0.000000,9.910000,0.000000,196.789993,501.089996,0.000000,136.529999,-0.002258,0.031584,0.000084,0.999498,-0.359200,3.672000,0.013100
73,False,False,1.000000,0.000000,14.090000,0.000000,197.879990,501.089996,0.000000,131.110001,-0.004459,0.054237,0.000132,0.998518,-0.528400,5.442200,0.015600
74,False,False,1.000000,0.000000,18.270000,0.000000,198.929993,501.089996,0.000000,125.689995,-0.007329,0.084038,0.000181,0.996436,-0.527500,5.474600,0.013500
75,False,False,1.000000,0.000000,22.449999,0.000000,199.929993,501.089996,0.000000,120.269997,-0.010194,0.113893,0.000224,0.993441,-0.524700,5.474800,0.011700
76,False,False,1.000000,0.000000,26.629999,0.000000,200.889999,501.089996,0.000000,114.849998,-0.013037,0.135979,0.000337,0.990626,-0.682500,5.343900,0.051000
77,False,False,1.000000,0.000000,30.809999,0.000000,201.800003,501.089996,0.000000,109.430000,-0.016516,0.157472,0.000548,0.987385,-0.832100,5.216300,0.096200
78,False,False,1.000000,0.000000,34.989998,0.000000,202.669998,501.089996,0.000000,104.009995,-0.020600,0.178377,0.000860,0.983746,-0.973500,5.091900,0.146700
79,False,False,1.000000,0.000000,39.169998,0.000000,203.489990,501.089996,0.000000,98.589996,-0.025267,0.198699,0.001292,0.979734,-1.106900,4.970800,0.201900
80,False,False,1.000000,0.000000,43.349998,0.000000,204.269989,501.089996,0.000000,93.169998,-0.030483,0.218444,0.001848,0.975371,-1.232500,4.852800,0.261400
81,False,False,1.000000,0.000000,47.529999,0.000000,205.000000,501.089996,0.000000,87.750000,-0.036224,0.237623,0.002538,0.970679,-1.350300,4.738000,0.324600
82,False,False,1.000000,0.000000,51.709999,0.000000,205.690002,501.089996,0.000000,82.330002,-0.042460,0.256240,0.003369,0.965674,-1.460600,4.626400,0.391000
83,False,False,1.000000,0.000000,55.889999,0.000000,206.330002,501.089996,0.000000,76.909996,-0.049171,0.274308,0.004351,0.960374,-1.563500,4.517900,0.460300
84,False,False,1.000000,0.000000,60.070000,0.000000,206.929993,501.089996,0.000000,71.489998,-0.056330,0.291830,0.005484,0.954794,-1.659200,4.412500,0.532000
85,False,False,1.000000,0.000000,64.250000,0.000000,207.479996,501.089996,0.000000,66.070000,-0.063910,0.308818,0.006779,0.948947,-1.748000,4.310200,0.605700
86,False,False,1.000000,0.000000,68.430000,0.000000,207.989990,501.089996,0.000000,60.649998,-0.071889,0.325278,0.008235,0.942846,-1.830000,4.210900,0.681100
87,False,False,1.000000,0.000000,72.610001,0.000000,208.449997,501.089996,0.000000,55.230000,-0.080245,0.341219,0.009859,0.936500,-1.905500,4.114700,0.757800
88,False,False,1.000000,0.000000,76.790001,0.000000,208.869995,501.089996,0.000000,49.809998,-0.088958,0.356649,0.011656,0.929920,-1.974700,4.021500,0.835600
89,False,False,1.000000,0.000000,80.970001,0.000000,209.089996,501.089996,0.000000,26.949999,-0.098005,0.371576,0.013625,0.923115,-2.037800,3.931300,0.914200
90,False,False,1.000000,0.000000,85.150002,0.000000,209.190002,501.089996,0.000000,12.099999,-0.107365,0.386007,0.015766,0.916091,-2.095000,3.844000,0.993300
91,False,False,1.000000,0.000000,89.329994,0.000000,209.209991,501.089996,0.000000,2.440000,-0.117016,0.399953,0.018086,0.908855,-2.146600,3.759700,1.072700
92,False,False,1.000000,0.000000,93.509995,0.000000,209.179993,501.089996,0.000000,-3.830000,-0.126943,0.413418,0.020584,0.901414,-2.192800,3.678300,1.152100
93,False,False,1.000000,0.000000,97.689995,0.000000,209.110001,501.089996,0.000000,-7.900000,-0.137123,0.426409,0.023260,0.893774,-2.233800,3.599800,1.231400
94,False,False,1.000000,0.000000,101.869995,0.000000,209.019989,501.089996,0.000000,-10.550000,-0.147540,0.438930,0.026119,0.885940,-2.269900,3.524100,1.310400
95,False,False,1.000000,0.000000,106.049995,0.000000,208.919998,501.089996,0.000000,-12.270000,-0.158173,0.450993,0.029156,0.877916,-2.301300,3.451200,1.388900
96,False,False,1.000000,0.000000,110.229996,0.000000,208.809998,501.089996,0.000000,-13.389999,-0.169006,0.462603,0.032372,0.869705,-2.328200,3.381100,1.466700
97,False,False,1.000000,0.000000,114.409996,0.000000,208.690002,501.089996,0.000000,-14.120000,-0.180028,0.473765,0.035765,0.861312,-2.350800,3.313800,1.543700
98,False,False,1.000000,0.000000,118.589996,0.000000,208.569992,501.089996,0.000000,-14.589999,-0.191217,0.484484,0.039331,0.852739,-2.369300,3.249200,1.619800
99,False,False,1.000000,0.000000,122.769997,0.000000,208.449997,501.089996,0.000000,-14.900000,-0.202556,0.494772,0.043075,0.843988,-2.383900,3.187300,1.694900
100,False,False,1.000000,0.000000,126.949997,0.000000,208.319992,501.089996,0.000000,-15.099999,-0.214031,0.504628,0.046992,0.835064,-2.394800,3.128000,1.768900
101,False,False,1.000000,0.000000,131.129990,0.000000,208.190002,501.089996,0.000000,-15.230000,-0.225625,0.514059,0.051081,0.825971,-2.402200,3.071300,1.841600
102,False,False,1.000000,0.000000,135.309998,0.000000,208.059998,501.089996,0.000000,-15.309999,-0.237326,0.523073,0.055337,0.816706,-2.406400,3.017200,1.913000
103,False,False,1.000000,0.000000,139.489990,0.000000,207.929993,501.089996,0.000000,-15.360000,-0.249119,0.531673,0.059761,0.807275,-2.407500,2.965600,1.983000
104,False,False,1.000000,0.000000,143.669998,0.000000,207.799988,501.089996,0.000000,-15.400000,-0.260988,0.539867,0.064352,0.797676,-2.405600,2.916500,2.051600
105,False,False,1.000000,0.000000,147.849991,0.000000,207.669998,501.089996,0.000000,-15.420000,-0.272921,0.547657,0.069105,0.787915,-2.401000,2.869800,2.118700
106,False,False,1.000000,0.000000,152.029999,0.000000,207.539993,501.089996,0.000000,-15.429999,-0.284908,0.555048,0.074014,0.777991,-2.393800,2.825500,2.184200
107,False,False,1.000000,0.000000,156.209991,0.000000,207.409988,501.089996,0.000000,-15.440000,-0.296933,0.562051,0.079080,0.767903,-2.384200,2.783600,2.248100
108,False,False,1.000000,0.000000,160.389999,0.000000,207.279999,501.089996,0.000000,-15.450000,-0.308980,0.568665,0.084297,0.757658,-2.372400,2.743900,2.310300
109,False,False,1.000000,0.000000,164.569992,0.000000,207.149994,501.089996,0.000000,-15.450000,-0.321043,0.574896,0.089665,0.747252,-2.358500,2.706500,2.370900
110,False,False,1.000000,0.000000,168.750000,0.000000,207.019989,501.089996,0.000000,-15.450000,-0.333106,0.580744,0.095178,0.736694,-2.342700,2.671300,2.429800
111,False,False,1.000000,0.000000,172.929993,0.000000,206.889999,501.089996,0.000000,-15.450000,-0.345158,0.586220,0.100832,0.725979,-2.325100,2.638200,2.487000
112,False,False,1.000000,0.000000,177.110001,0.000000,206.759995,501.089996,0.000000,-15.450000,-0.357193,0.591323,0.106626,0.715109,-2.305900,2.607200,2.542400
113,False,False,1.000000,0.000000,181.289993,0.000000,206.629990,501.089996,0.000000,-15.450000,-0.369197,0.596060,0.112549,0.704087,-2.285100,2.578200,2.596100
114,False,False,1.000000,0.000000,185.470001,0.000000,206.500000,501.089996,0.000000,-15.450000,-0.381157,0.600435,0.118602,0.692914,-2.263000,2.551200,2.648000
115,False,False,1.000000,0.000000,189.649994,0.000000,206.369995,501.089996,0.000000,-15.450000,-0.393064,0.604454,0.124779,0.681591,-2.239600,2.526200,2.698200
116,False,False,1.000000,0.000000,193.830002,0.000000,206.239990,501.089996,0.000000,-15.450000,-0.404905,0.608117,0.131081,0.670122,-2.215100,2.503100,2.746700
117,False,False,1.000000,0.000000,198.009995,0.000000,206.110001,501.089996,0.000000,-15.450000,-0.416677,0.611430,0.137500,0.658504,-2.189600,2.481800,2.793400
118,False,False,1.000000,0.000000,202.190002,0.000000,205.979996,501.089996,0.000000,-15.450000,-0.428362,0.614397,0.144028,0.646744,-2.163200,2.462300,2.838400
119,False,False,1.000000,0.000000,206.369995,0.000000,205.849991,501.089996,0.000000,-15.450000,-0.439955,0.617024,0.150664,0.634839,-2.136000,2.444500,2.881700
120,False,False,1.000000,0.000000,210.549988,0.000000,205.720001,501.089996,0.000000,-15.450000,-0.451452,0.619311,0.157402,0.622791,-2.108100,2.428400,2.923300
121,False,False,1.000000,0.000000,214.729996,0.000000,205.589996,501.089996,0.000000,-15.450000,-0.462835,0.621267,0.164237,0.610604,-2.079600,2.413900,2.963200
122,False,False,1.000000,0.000000,218.909988,0.000000,205.459991,501.089996,0.000000,-15.450000,-0.474099,0.622888,0.171169,0.598282,-2.050600,2.400900,3.001400
123,False,False,1.000000,0.000000,223.089996,0.000000,205.330002,501.089996,0.000000,-15.450000,-0.485240,0.624179,0.178188,0.585826,-2.021200,2.389400,3.037900
124,False,False,1.000000,0.000000,227.269989,0.000000,205.199997,501.089996,0.000000,-15.450000,-0.496245,0.625148,0.185293,0.573234,-1.991400,2.379400,3.072800
125,False,False,1.000000,0.000000,231.449997,0.000000,205.069992,501.089996,0.000000,-15.450000,-0.507105,0.625803,0.192474,0.560508,-1.961400,2.370800,3.106100
126,False,False,1.000000,0.000000,235.629990,0.000000,204.940002,501.089996,0.000000,-15.450000,-0.517819,0.626133,0.199730,0.547657,-1.931200,2.363600,3.137800
127,False,False,1.000000,0.000000,239.809998,0.000000,204.809998,501.089996,0.000000,-15.450000,-0.528371,0.626158,0.207050,0.534678,-1.900900,2.357700,3.168000
128,False,False,1.000000,0.000000,243.989990,0.000000,204.679993,501.089996,0.000000,-15.450000,-0.538761,0.625871,0.214436,0.521574,-1.870600,2.353000,3.196700
129,False,False,1.000000,0.000000,248.169998,0.000000,204.550003,501.089996,0.000000,-15.450000,-0.548979,0.625280,0.221881,0.508345,-1.840400,2.349500,3.223900
130,False,False,1.000000,0.000000,252.349991,0.000000,204.419998,501.089996,0.000000,-15.450000,-0.559019,0.624387,0.229380,0.494999,-1.810300,2.347200,3.249600
131,False,False,1.000000,0.000000,256.529999,0.000000,204.289993,501.089996,0.000000,-15.450000,-0.568870,0.623196,0.236927,0.481539,-1.780300,2.346000,3.273900
132,False,False,1.000000,0.000000,260.709991,0.000000,204.159988,501.089996,0.000000,-15.450000,-0.578532,0.621707,0.244517,0.467965,-1.750500,2.345800,3.296800
133,False,False,1.000000,0.000000,264.889984,0.000000,204.029999,501.089996,0.000000,-15.450000,-0.587994,0.619932,0.252146,0.454279,-1.721000,2.346600,3.318400
134,False,False,1.000000,0.000000,269.070007,0.000000,203.899994,501.089996,0.000000,-15.450000,-0.597252,0.617871,0.259806,0.440484,-1.691800,2.348400,3.338700
135,False,False,1.000000,0.000000,273.250000,0.000000,203.769989,501.089996,0.000000,-15.450000,-0.606299,0.615529,0.267494,0.426582,-1.663000,2.351100,3.357700
136,False,False,1.000000,0.000000,277.429993,0.000000,203.639999,501.089996,0.000000,-15.450000,0.615138,-0.612902,-0.275203,-0.412577,-1.634600,2.354600,3.375400
137,False,False,1.000000,0.000000,281.609985,0.000000,203.509995,501.089996,0.000000,-15.450000,0.623754,-0.610000,-0.282928,-0.398475,-1.606600,2.358900,3.391900
138,False,False,1.000000,0.000000,285.790009,0.000000,203.379990,501.089996,0.000000,-15.450000,0.632142,-0.606828,-0.290670,-0.384275,-1.579100,2.364000,3.407200
139,False,False,1.000000,0.000000,289.970001,0.000000,203.250000,501.089996,0.000000,-15.450000,0.640300,-0.603386,-0.298417,-0.369985,-1.552100,2.369800,3.421400
140,False,False,1.000000,0.000000,294.149994,0.000000,203.119995,501.089996,0.000000,-15.450000,0.648221,-0.599680,-0.306164,-0.355607,-1.525600,2.376300,3.434500
141,False,False,1.000000,0.000000,298.329987,0.000000,202.989990,501.089996,0.000000,-15.450000,0.655903,-0.595715,-0.313906,-0.341144,-1.499700,2.383500,3.446500
142,False,False,1.000000,0.000000,302.509979,0.000000,202.860001,501.089996,0.000000,-15.450000,0.663339,-0.591490,-0.321642,-0.326600,-1.474400,2.391200,3.457500
143,False,False,1.000000,0.000000,306.690002,0.000000,202.729996,501.089996,0.000000,-15.450000,0.670529,-0.587013,-0.329362,-0.311974,-1.449700,2.399500,3.467500
144,False,False,1.000000,0.000000,310.869995,0.000000,202.599991,501.089996,0.000000,-15.450000,0.677462,-0.582287,-0.337065,-0.297279,-1.425600,2.408300,3.476500
145,False,False,1.000000,0.000000,315.049988,0.000000,202.470001,501.089996,0.000000,-15.450000,0.684141,-0.577313,-0.344748,-0.282508,-1.402200,2.417600,3.484600
146,False,False,1.000000,0.000000,319.229980,0.000000,202.339996,501.089996,0.000000,-15.450000,0.690560,-0.572096,-0.352398,-0.267672,-1.379400,2.427300,3.491800
147,False,False,1.000000,0.000000,323.410004,0.000000,202.209991,501.089996,0.000000,-15.450000,0.696716,-0.566642,-0.360015,-0.252771,-1.357300,2.437400,3.498200
148,False,False,1.000000,0.000000,327.589996,0.000000,202.080002,501.089996,0.000000,-15.450000,0.702599,-0.560956,-0.367595,-0.237817,-1.335900,2.447900,3.503700
149,False,False,1.000000,0.000000,331.769989,0.000000,201.949997,501.089996,0.000000,-15.450000,0.708215,-0.555038,-0.375131,-0.222803,-1.315200,2.458700,3.508500
150,False,False,1.000000,0.000000,335.949982,0.000000,201.779999,501.089996,0.000000,-20.859999,0.713395,-0.549190,-0.382198,-0.208286,-1.276400,2.356300,3.369700
151,False,False,1.000000,0.000000,340.130005,0.000000,201.559998,501.089996,0.000000,-26.269999,0.718175,-0.543417,-0.388829,-0.194254,-1.238700,2.257700,3.236800
152,False,False,1.000000,0.000000,344.309998,0.000000,201.300003,501.089996,0.000000,-31.679998,0.722585,-0.537736,-0.395044,-0.180697,-1.202000,2.162900,3.109400
153,False,False,1.000000,0.000000,348.489990,0.000000,200.989990,501.089996,0.000000,-37.090000,0.726657,-0.532153,-0.400865,-0.167603,-1.166300,2.071700,2.987300
154,False,False,1.000000,0.000000,352.669983,0.000000,200.639999,501.089996,0.000000,-42.500000,0.730413,-0.526677,-0.406319,-0.154963,-1.131600,1.983900,2.870300
155,False,False,1.000000,0.000000,356.850006,0.000000,200.239990,501.089996,0.000000,-47.910000,0.733881,-0.521309,-0.411428,-0.142766,-1.097900,1.899500,2.758200
156,False,False,1.000000,0.000000,361.029999,0.000000,199.800003,501.089996,0.000000,-53.320000,0.737081,-0.516060,-0.416213,-0.131000,-1.065100,1.818400,2.650700
157,False,False,1.000000,0.000000,365.209991,0.000000,199.309998,501.089996,0.000000,-58.730000,0.740036,-0.510930,-0.420691,-0.119654,-1.033200,1.740400,2.547600
158,False,False,1.000000,0.000000,369.389984,0.000000,198.779999,501.089996,0.000000,-64.139999,0.742767,-0.505923,-0.424877,-0.108714,-1.002100,1.665500,2.448800
159,False,False,1.000000,0.000000,373.569977,0.000000,198.199997,501.089996,0.000000,-69.549995,0.745289,-0.501041,-0.428793,-0.098172,-0.971900,1.593500,2.354000
160,False,False,1.000000,0.000000,377.750000,0.000000,197.580002,501.089996,0.000000,-74.959999,0.747622,-0.496283,-0.432457,-0.088014,-0.942500,1.524400,2.263100
161,False,False,1.000000,0.000000,381.929993,0.000000,196.909988,501.089996,0.000000,-80.369995,0.749779,-0.491654,-0.435877,-0.078228,-0.913900,1.458000,2.175900
162,False,False,1.000000,0.000000,386.109985,0.000000,196.199997,501.089996,0.000000,-85.779999,0.751777,-0.487149,-0.439071,-0.068797,-0.886100,1.394200,2.092300
163,False,False,1.000000,0.000000,390.289978,0.000000,195.440002,501.089996,0.000000,-91.189995,0.753625,-0.482774,-0.442054,-0.059718,-0.859000,1.333000,2.012100
